,name,oversampler,proportion,balanced acc,precision,recall,f1_score,geometric mean,average precision
0,optical_digits,Random_SMOTE,0.1,0.9580348258706468,0.9939759036144579,0.9166666666666666,0.953757225433526,0.9571412659503687,0.9192308316825253
0,optical_digits,Random_SMOTE,0.3,0.9580348258706468,0.9939759036144579,0.9166666666666666,0.953757225433526,0.9571412659503687,0.9192308316825253
0,optical_digits,Random_SMOTE,0.5,0.9524792703150913,0.9939024390243902,0.9055555555555556,0.9476744186046511,0.9513227240916378,0.9091982958239285
0,optical_digits,Random_SMOTE,0.7,0.957139303482587,0.9763313609467456,0.9166666666666666,0.9455587392550143,0.9562832278882122,0.9030566675704557
0,optical_digits,Random_SMOTE,0.9,0.9580348258706468,0.9939759036144579,0.9166666666666666,0.953757225433526,0.9571412659503687,0.9192308316825253
0,optical_digits,Random_SMOTE,1.0,0.9577363184079601,0.9880239520958084,0.9166666666666666,0.9510086455331412,0.9568553387547579,0.9137748761237633
0,satimage,,0.0,0.787401104642484,0.8051948051948052,0.5904761904761905,0.6813186813186813,0.7623785659190596,0.5159380033472044
0,satimage,Borderline_SMOTE1,0.1,0.8040976265114196,0.7719298245614035,0.6285714285714286,0.6929133858267716,0.7847060257179306,0.5219361964232615
0,satimage,Borderline_SMOTE1,0.3,0.8059859680549335,0.7282608695652174,0.638095238095238,0.6802030456852792,0.7883058311943715,0.500481337216783
0,satimage,Borderline_SMOTE1,0.5,0.8194581280788178,0.7595628415300546,0.6619047619047619,0.7073791348600509,0.8041694849232118,0.5361857570665572
0,satimage,Borderline_SMOTE1,0.7,0.8096432303328855,0.788235294117647,0.638095238095238,0.7052631578947368,0.7912606693012751,0.5387507319311905
0,satimage,Borderline_SMOTE1,0.9,0.8279370055232125,0.7486910994764397,0.680952380952381,0.713216957605985,0.8147853737362469,0.5413672429068648
0,satimage,Borderline_SMOTE1,1.0,0.8234661889834304,0.7171717171717171,0.6761904761904762,0.696078431372549,0.8101891315120328,0.5169597508580559
0,satimage,polynom_fit_SMOTE,0.1,0.7964323033288551,0.7588235294117647,0.6142857142857143,0.6789473684210526,0.7753238251760709,0.5042700470018516
0,satimage,polynom_fit_SMOTE,0.3,0.810195551574862,0.7584269662921348,0.6428571428571429,0.6958762886597939,0.7927261120711973,0.5228709270796492
0,satimage,polynom_fit_SMOTE,0.5,0.810195551574862,0.7584269662921348,0.6428571428571429,0.6958762886597939,0.7927261120711973,0.5228709270796492
0,satimage,polynom_fit_SMOTE,0.7,0.8112404836542768,0.7758620689655172,0.6428571428571429,0.703125,0.7935730419196592,0.5340792073696808
0,satimage,polynom_fit_SMOTE,0.9,0.8186744290192566,0.7473118279569892,0.6619047619047619,0.702020202020202,0.8035241702667172,0.5280767528443854
0,satimage,polynom_fit_SMOTE,1.0,0.8186744290192566,0.7473118279569892,0.6619047619047619,0.702020202020202,0.8035241702667172,0.5280767528443854
0,satimage,SVM_balance,0.1,0.8132482460068666,0.6211453744493393,0.6714285714285714,0.6453089244851259,0.8007870438111193,0.4495406271221996
0,satimage,SVM_balance,0.3,0.8459173010897149,0.5598591549295775,0.7571428571428571,0.6437246963562753,0.8412462055693527,0.44790465959599407
0,satimage,SVM_balance,0.5,0.84940289595462,0.5382059800664452,0.7714285714285715,0.6340508806262231,0.8458163419861321,0.4377863403934692
0,satimage,SVM_balance,0.7,0.8647633975220183,0.5399361022364217,0.8047619047619048,0.6462715105162524,0.8626792883571404,0.45382320759209266
0,satimage,SVM_balance,0.9,0.8640095536647261,0.5214723926380368,0.8095238095238095,0.6343283582089553,0.8622898657118323,0.4409767095635869
0,satimage,SVM_balance,1.0,0.8647932527242872,0.5263157894736842,0.8095238095238095,0.6378986866791744,0.8630252943024104,0.44489755462101577
0,satimage,Random_SMOTE,0.1,0.8061874906702493,0.8098159509202454,0.6285714285714286,0.707774798927614,0.7863782833965478,0.5457503329916765
0,satimage,Random_SMOTE,0.3,0.8247424988804299,0.7704918032786885,0.6714285714285714,0.7175572519083969,0.8103672186785582,0.5498160864790484
0,satimage,Random_SMOTE,0.5,0.8075533661740558,0.7528089887640449,0.638095238095238,0.6907216494845361,0.7895735444194364,0.5161453751817492
0,satimage,Random_SMOTE,0.7,0.8184131959994029,0.7433155080213903,0.6619047619047619,0.7002518891687657,0.8033089501824316,0.5254315696489176
0,satimage,Random_SMOTE,0.9,0.8144648454993282,0.71875,0.6571428571428571,0.6865671641791045,0.7991262581931662,0.5062197336561743
0,satimage,Random_SMOTE,1.0,0.8252948201224064,0.743455497382199,0.6761904761904762,0.7082294264339152,0.811713887241991,0.5347325927146674
0,pen_digits,,0.0,0.9953970347029066,0.9942528735632183,0.9914040114613181,0.9928263988522238,0.9953890256883143,0.9865331891318282
0,pen_digits,Borderline_SMOTE1,0.1,0.9950920636751543,0.9885714285714285,0.9914040114613181,0.9899856938483547,0.995085229244282,0.980900581776071
0,pen_digits,Borderline_SMOTE1,0.3,0.9925317051900127,0.9942196531791907,0.9856733524355301,0.9899280575539567,0.992508009441178,0.9813539883969411
0,pen_digits,Borderline_SMOTE1,0.5,0.9953970347029066,0.9942528735632183,0.9914040114613181,0.9928263988522238,0.9953890256883143,0.9865331891318282
0,pen_digits,Borderline_SMOTE1,0.7,0.9955495202167828,0.9971181556195965,0.9914040114613181,0.9942528735632183,0.995540889145707,0.9893738412564896
0,pen_digits,Borderline_SMOTE1,0.9,0.9953970347029066,0.9942528735632183,0.9914040114613181,0.9928263988522238,0.9953890256883143,0.9865331891318282
0,pen_digits,Borderline_SMOTE1,1.0,0.9926841907038888,0.9971014492753624,0.9856733524355301,0.9913544668587897,0.9926594333507387,0.9841944980160903
0,pen_digits,polynom_fit_SMOTE,0.1,0.9941168554603359,0.9971098265895953,0.9885386819484241,0.9928057553956834,0.9941012052555903,0.9867841695671149
0,pen_digits,polynom_fit_SMOTE,0.3,0.9939643699464598,0.9942363112391931,0.9885386819484241,0.9913793103448276,0.9939495614128568,0.9839435884900697
0,pen_digits,polynom_fit_SMOTE,0.5,0.9926841907038888,0.9971014492753624,0.9856733524355301,0.9913544668587897,0.9926594333507387,0.9841944980160903
0,pen_digits,polynom_fit_SMOTE,0.7,0.9941168554603359,0.9971098265895953,0.9885386819484241,0.9928057553956834,0.9941012052555903,0.9867841695671149
0,pen_digits,polynom_fit_SMOTE,0.9,0.9941168554603359,0.9971098265895953,0.9885386819484241,0.9928057553956834,0.9941012052555903,0.9867841695671149
0,pen_digits,polynom_fit_SMOTE,1.0,0.9941168554603359,0.9971098265895953,0.9885386819484241,0.9928057553956834,0.9941012052555903,0.9867841695671149
0,pen_digits,SVM_balance,0.1,0.9925317051900127,0.9942196531791907,0.9856733524355301,0.9899280575539567,0.992508009441178,0.9813539883969411
0,pen_digits,SVM_balance,0.3,0.9925317051900127,0.9942196531791907,0.9856733524355301,0.9899280575539567,0.992508009441178,0.9813539883969411
0,pen_digits,SVM_balance,0.5,0.9939643699464598,0.9942363112391931,0.9885386819484241,0.9913793103448276,0.9939495614128568,0.9839435884900697
0,pen_digits,SVM_balance,0.7,0.9939643699464598,0.9942363112391931,0.9885386819484241,0.9913793103448276,0.9939495614128568,0.9839435884900697
0,pen_digits,SVM_balance,0.9,0.9910990404335658,0.9942028985507246,0.9828080229226361,0.9884726224783862,0.9910643606633064,0.9787643888572136
0,pen_digits,SVM_balance,1.0,0.9910990404335658,0.9942028985507246,0.9828080229226361,0.9884726224783862,0.9910643606633064,0.9787643888572136
0,pen_digits,Random_SMOTE,0.1,0.9923792196761365,0.9913544668587896,0.9856733524355301,0.9885057471264368,0.9923565624258092,0.9785298505911589
0,pen_digits,Random_SMOTE,0.3,0.9925317051900127,0.9942196531791907,0.9856733524355301,0.9899280575539567,0.992508009441178,0.9813539883969411
0,pen_digits,Random_SMOTE,0.5,0.9912515259474419,0.997093023255814,0.9828080229226361,0.98989898989899,0.9912155643197912,0.9816048266046223
0,pen_digits,Random_SMOTE,0.7,0.9912515259474419,0.997093023255814,0.9828080229226361,0.98989898989899,0.9912155643197912,0.9816048266046223
0,pen_digits,Random_SMOTE,0.9,0.9912515259474419,0.997093023255814,0.9828080229226361,0.98989898989899,0.9912155643197912,0.9816048266046223
0,pen_digits,Random_SMOTE,1.0,0.9939643699464598,0.9942363112391931,0.9885386819484241,0.9913793103448276,0.9939495614128568,0.9839435884900697
0,abalone,,0.0,0.5531079542048792,0.33962264150943394,0.13432835820895522,0.1925133689839572,0.36131988456518344,0.1297398786030715
0,abalone,Borderline_SMOTE1,0.1,0.5875591919918479,0.3069306930693069,0.23134328358208955,0.2638297872340426,0.46726441196599156,0.14569816002305264
0,abalone,Borderline_SMOTE1,0.3,0.62418629742852,0.34146341463414637,0.31343283582089554,0.32684824902723736,0.5413324486823264,0.17374085725531419
0,abalone,Borderline_SMOTE1,0.5,0.606449679314272,0.30158730158730157,0.2835820895522388,0.29230769230769227,0.5133592631107758,0.15514042069084116
0,abalone,Borderline_SMOTE1,0.7,0.6036384343343524,0.2857142857142857,0.2835820895522388,0.2846441947565542,0.5118039620502571,0.15063911768207547
0,abalone,Borderline_SMOTE1,0.9,0.588713061200024,0.26356589147286824,0.2537313432835821,0.2585551330798479,0.48411808176234494,0.13939124385828416
0,abalone,Borderline_SMOTE1,1.0,0.625624887610142,0.3142857142857143,0.3283582089552239,0.32116788321167883,0.550489801684533,0.16846297879709501
0,abalone,polynom_fit_SMOTE,0.1,0.559365821494935,0.3448275862068966,0.14925373134328357,0.20833333333333331,0.3803921604977516,0.134135404346575
0,abalone,polynom_fit_SMOTE,0.3,0.5618923455014087,0.3387096774193548,0.15671641791044777,0.2142857142857143,0.3893012659032575,0.13502480463015107
0,abalone,polynom_fit_SMOTE,0.5,0.5485733980698915,0.3148148148148148,0.12686567164179105,0.18085106382978727,0.35084949271844473,0.1247832828444996
0,abalone,polynom_fit_SMOTE,0.7,0.5626955583528143,0.35,0.15671641791044777,0.21649484536082475,0.38962447165913827,0.1367941835420432
0,abalone,polynom_fit_SMOTE,0.9,0.5548312653599473,0.3220338983050847,0.1417910447761194,0.19689119170984454,0.37045311336386827,0.12905528649081383
0,abalone,polynom_fit_SMOTE,1.0,0.5520200203800276,0.2878787878787879,0.1417910447761194,0.19,0.36937554125217087,0.12421239769902548
0,abalone,SVM_balance,0.1,0.5,0.0,0.0,0.0,0.0,0.09717186366932559
0,abalone,SVM_balance,0.3,0.7675478031529102,0.34615384615384615,0.6716417910447762,0.45685279187817257,0.7615324464304676,0.26439856832310804
0,abalone,SVM_balance,0.5,0.7767487861895344,0.29411764705882354,0.746268656716418,0.4219409282700422,0.7761505257063329,0.24414632888536883
0,abalone,SVM_balance,0.7,0.8038542228615957,0.2828282828282828,0.835820895522388,0.4226415094339622,0.8032183659823882,0.25234737819024505
0,abalone,SVM_balance,0.9,0.7949679314272013,0.2561247216035635,0.8582089552238806,0.39451114922813035,0.7924484746068928,0.2335866298069178
0,abalone,SVM_balance,1.0,0.7868189174608884,0.24836601307189543,0.8507462686567164,0.38448566610455315,0.7842176372942714,0.22579972211628802
0,abalone,Random_SMOTE,0.1,0.5758466702631421,0.30337078651685395,0.20149253731343283,0.24215246636771304,0.4375595625701938,0.13871940782517087
0,abalone,Random_SMOTE,0.3,0.6016813522747707,0.32710280373831774,0.26119402985074625,0.29045643153526973,0.4960734148729552,0.15722845249331607
0,abalone,Random_SMOTE,0.5,0.5938170592819038,0.3113207547169811,0.2462686567164179,0.275,0.48148604109401444,0.14991002340494225
0,abalone,Random_SMOTE,0.7,0.6220613798477492,0.3474576271186441,0.30597014925373134,0.3253968253968254,0.5357673881822643,0.17375183606799766
0,abalone,Random_SMOTE,0.9,0.608742432416232,0.33636363636363636,0.27611940298507465,0.30327868852459017,0.5098325894997987,0.16321735314462038
0,abalone,Random_SMOTE,1.0,0.6030030570041359,0.3157894736842105,0.26865671641791045,0.29032258064516125,0.5018218920024643,0.15590495292705586
0,sick_euthyroid,,0.0,0.9276570500811789,0.9263157894736842,0.8627450980392157,0.8934010152284264,0.9253831860626262,0.8125843682905709
0,sick_euthyroid,Borderline_SMOTE1,0.1,0.906456850256026,0.8936170212765957,0.8235294117647058,0.8571428571428571,0.9026555607325221,0.7531612791851884
0,sick_euthyroid,Borderline_SMOTE1,0.3,0.9332146871487448,0.8571428571428571,0.8823529411764706,0.8695652173913043,0.9318276316501789,0.7677967738819665
0,sick_euthyroid,Borderline_SMOTE1,0.5,0.9342762582740103,0.8737864077669902,0.8823529411764706,0.8780487804878048,0.9328322978521238,0.7824822597267899
0,sick_euthyroid,Borderline_SMOTE1,0.7,0.9316223304608467,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.9303185980581297,0.7467883705206221
0,sick_euthyroid,Borderline_SMOTE1,0.9,0.9430186087173723,0.8598130841121495,0.9019607843137255,0.8803827751196173,0.9421243821505141,0.7850962277703003
0,sick_euthyroid,Borderline_SMOTE1,1.0,0.9403646809042088,0.8214285714285714,0.9019607843137255,0.8598130841121495,0.9395801582721626,0.75047490260472
0,sick_euthyroid,polynom_fit_SMOTE,0.1,0.9211627326089671,0.8969072164948454,0.8529411764705882,0.8743718592964823,0.9186330057349765,0.779376912514028
0,sick_euthyroid,polynom_fit_SMOTE,0.3,0.9113588110403397,0.8947368421052632,0.8333333333333334,0.8629441624365481,0.9080126140585576,0.7618975599919339
0,sick_euthyroid,polynom_fit_SMOTE,0.5,0.9113588110403397,0.8947368421052632,0.8333333333333334,0.8629441624365481,0.9080126140585576,0.7618975599919339
0,sick_euthyroid,polynom_fit_SMOTE,0.7,0.9167915573872861,0.9052631578947369,0.8431372549019608,0.8730964467005077,0.9138281038696533,0.778586764409333
0,sick_euthyroid,polynom_fit_SMOTE,0.9,0.9162607718246534,0.8958333333333334,0.8431372549019608,0.8686868686868686,0.913338246903942,0.7706361280144242
0,sick_euthyroid,polynom_fit_SMOTE,1.0,0.9211627326089671,0.8969072164948454,0.8529411764705882,0.8743718592964823,0.9186330057349765,0.779376912514028
0,sick_euthyroid,SVM_balance,0.1,0.9228799800174847,0.8461538461538461,0.8627450980392157,0.854368932038835,0.9209187008018311,0.7434250446420833
0,sick_euthyroid,SVM_balance,0.3,0.9312164356188335,0.7647058823529411,0.8921568627450981,0.823529411764706,0.9303969044088477,0.6927739993901549
0,sick_euthyroid,SVM_balance,0.5,0.9341201448732359,0.6940298507462687,0.9117647058823529,0.7881355932203389,0.9338526004705026,0.6414126123944173
0,sick_euthyroid,SVM_balance,0.7,0.9353066067191207,0.6619718309859155,0.9215686274509803,0.7704918032786885,0.9352057081188417,0.6177153069419445
0,sick_euthyroid,SVM_balance,0.9,0.9250967903084801,0.6158940397350994,0.9117647058823529,0.7351778656126482,0.9250007172775092,0.5701711376489395
0,sick_euthyroid,SVM_balance,1.0,0.9305295366554265,0.6225165562913907,0.9215686274509803,0.7430830039525691,0.9304863893117364,0.5813545635960099
0,sick_euthyroid,Random_SMOTE,0.1,0.9260646933932809,0.8979591836734694,0.8627450980392157,0.8799999999999999,0.9238974213589888,0.7881198456394052
0,sick_euthyroid,Random_SMOTE,0.3,0.9211627326089671,0.8969072164948454,0.8529411764705882,0.8743718592964823,0.9186330057349765,0.779376912514028
0,sick_euthyroid,Random_SMOTE,0.5,0.9342762582740103,0.8737864077669902,0.8823529411764706,0.8780487804878048,0.9328322978521238,0.7824822597267899
0,sick_euthyroid,Random_SMOTE,0.7,0.9381166479330586,0.8584905660377359,0.8921568627450981,0.875,0.9369901511086628,0.7764446485599228
0,sick_euthyroid,Random_SMOTE,0.9,0.9218184088922193,0.8301886792452831,0.8627450980392157,0.8461538461538461,0.9199236505914212,0.7296511751523425
0,sick_euthyroid,Random_SMOTE,1.0,0.9125452728862246,0.8349514563106796,0.8431372549019608,0.8390243902439024,0.9099018639977007,0.7193043493482651
0,spectrometer,,0.0,0.8729189789123196,0.8125,0.7647058823529411,0.787878787878788,0.8661855860486004,0.6440508021390374
0,spectrometer,Borderline_SMOTE1,0.1,0.8960414354421014,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.8931026035407972,0.6238566000562904
0,spectrometer,Borderline_SMOTE1,0.3,0.8697743248242693,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.8634048867826511,0.607502359232463
0,spectrometer,Borderline_SMOTE1,0.5,0.8697743248242693,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.8634048867826511,0.607502359232463
0,spectrometer,Borderline_SMOTE1,0.7,0.8403625601183871,0.75,0.7058823529411765,0.7272727272727272,0.8295325830407774,0.5578208556149733
0,spectrometer,Borderline_SMOTE1,0.9,0.8109507954125046,0.7333333333333333,0.6470588235294118,0.6875,0.7942169817703758,0.5086007130124777
0,spectrometer,Borderline_SMOTE1,1.0,0.7783943766185719,0.6666666666666666,0.5882352941176471,0.625,0.7548094652916203,0.4319295900178253
0,spectrometer,polynom_fit_SMOTE,0.1,0.8277839437661858,0.6,0.7058823529411765,0.6486486486486486,0.8187589753470992,0.45193850267379676
0,spectrometer,polynom_fit_SMOTE,0.3,0.8435072142064373,0.8,0.7058823529411765,0.7500000000000001,0.8322041924792389,0.5931149732620322
0,spectrometer,polynom_fit_SMOTE,0.5,0.8729189789123196,0.8125,0.7647058823529411,0.787878787878788,0.8661855860486004,0.6440508021390374
0,spectrometer,polynom_fit_SMOTE,0.7,0.8435072142064373,0.8,0.7058823529411765,0.7500000000000001,0.8322041924792389,0.5931149732620322
0,spectrometer,polynom_fit_SMOTE,0.9,0.8078061413244544,0.6875,0.6470588235294118,0.6666666666666667,0.7916508458804322,0.47894385026737973
0,spectrometer,polynom_fit_SMOTE,1.0,0.8634850166481687,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8578164469184381,0.5459470869687587
0,spectrometer,SVM_balance,0.1,0.8991860895301517,0.7777777777777778,0.8235294117647058,0.7999999999999999,0.8959975952612939,0.657568330362448
0,spectrometer,SVM_balance,0.3,0.9317425083240843,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.9304325727719488,0.7466577540106952
0,spectrometer,SVM_balance,0.5,0.9254532001479837,0.75,0.8823529411764706,0.8108108108108107,0.9244490214937395,0.6731283422459893
0,spectrometer,SVM_balance,0.7,0.9317425083240843,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.9304325727719488,0.7466577540106952
0,spectrometer,SVM_balance,0.9,0.9191638919718831,0.6818181818181818,0.8823529411764706,0.7692307692307693,0.918426488188596,0.6129679144385026
0,spectrometer,SVM_balance,1.0,0.9254532001479837,0.75,0.8823529411764706,0.8108108108108107,0.9244490214937395,0.6731283422459893
0,spectrometer,Random_SMOTE,0.1,0.8729189789123196,0.8125,0.7647058823529411,0.787878787878788,0.8661855860486004,0.6440508021390374
0,spectrometer,Random_SMOTE,0.3,0.902330743618202,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8988832632643087,0.695246146586977
0,spectrometer,Random_SMOTE,0.5,0.9191638919718831,0.6818181818181818,0.8823529411764706,0.7692307692307693,0.918426488188596,0.6129679144385026
0,spectrometer,Random_SMOTE,0.7,0.8372179060303366,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8268523415172664,0.5266789871028627
0,spectrometer,Random_SMOTE,0.9,0.8372179060303366,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8268523415172664,0.5266789871028627
0,spectrometer,Random_SMOTE,1.0,0.866629670736219,0.7222222222222222,0.7647058823529411,0.7428571428571428,0.8606152029577261,0.575014854426619
0,car_eval_34,,0.0,0.9575868002834296,0.9444444444444444,0.918918918918919,0.9315068493150684,0.9568057666150622,0.8731218083232094
0,car_eval_34,Borderline_SMOTE1,0.1,0.9692276546209131,0.8974358974358975,0.9459459459459459,0.9210526315789475,0.9689479906182425,0.8524284758960766
0,car_eval_34,Borderline_SMOTE1,0.3,0.9566504706954145,0.918918918918919,0.918918918918919,0.918918918918919,0.9559060900958294,0.8496659200024563
0,car_eval_34,Borderline_SMOTE1,0.5,0.9296234436683875,0.9142857142857143,0.8648648648648649,0.888888888888889,0.9273651241497167,0.7994901581591599
0,car_eval_34,Borderline_SMOTE1,0.7,0.9305597732564025,0.9411764705882353,0.8648648648648649,0.9014084507042254,0.9282379385774073,0.8227470284748538
0,car_eval_34,Borderline_SMOTE1,0.9,0.9557141411073995,0.8947368421052632,0.918918918918919,0.9066666666666667,0.9550055660239655,0.8274445521196375
0,car_eval_34,Borderline_SMOTE1,1.0,0.971100313796943,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9707744729001365,0.8983163596217981
0,car_eval_34,polynom_fit_SMOTE,0.1,0.9962546816479401,0.9024390243902439,1.0,0.9487179487179488,0.9962476415509751,0.9024390243902439
0,car_eval_34,polynom_fit_SMOTE,0.3,0.997191011235955,0.925,1.0,0.961038961038961,0.9971870549059039,0.925
0,car_eval_34,polynom_fit_SMOTE,0.5,0.970163984208928,0.9210526315789473,0.9459459459459459,0.9333333333333332,0.9698616617223479,0.8747686298151778
0,car_eval_34,polynom_fit_SMOTE,0.7,0.997191011235955,0.925,1.0,0.961038961038961,0.9971870549059039,0.925
0,car_eval_34,polynom_fit_SMOTE,0.9,0.997191011235955,0.925,1.0,0.961038961038961,0.9971870549059039,0.925
0,car_eval_34,polynom_fit_SMOTE,1.0,0.99812734082397,0.9487179487179487,1.0,0.9736842105263158,0.9981255841064991,0.9487179487179487
0,car_eval_34,SVM_balance,0.1,0.9566504706954145,0.918918918918919,0.918918918918919,0.918918918918919,0.9559060900958294,0.8496659200024563
