,name,oversampler,proportion,balanced acc,precision,recall,f1_score,geometric mean,average precision
0,us_crime,ADASYN,0.1,0.7147881355932203,0.509090909090909,0.4745762711864407,0.49122807017543857,0.6732164131860207,0.2886434364997159
0,us_crime,ADASYN,0.3,0.7147881355932203,0.509090909090909,0.4745762711864407,0.49122807017543857,0.6732164131860207,0.2886434364997159
0,us_crime,ADASYN,0.5,0.7147881355932203,0.509090909090909,0.4745762711864407,0.49122807017543857,0.6732164131860207,0.2886434364997159
0,us_crime,ADASYN,0.7,0.7147881355932203,0.509090909090909,0.4745762711864407,0.49122807017543857,0.6732164131860207,0.2886434364997159
0,us_crime,ADASYN,0.9,0.7147881355932203,0.509090909090909,0.4745762711864407,0.49122807017543857,0.6732164131860207,0.2886434364997159
0,us_crime,ADASYN,1.0,0.7147881355932203,0.509090909090909,0.4745762711864407,0.49122807017543857,0.6732164131860207,0.2886434364997159
0,yeast_ml8,,0.0,0.5,0.0,0.0,0.0,0.0,0.06641604010025062
0,yeast_ml8,synthsonic,0.1,0.4993288590604027,0.0,0.0,0.0,0.0,0.06641604010025062
0,yeast_ml8,synthsonic,0.3,0.4966442953020134,0.0,0.0,0.0,0.0,0.06641604010025062
0,yeast_ml8,synthsonic,0.5,0.5060782575661644,0.16666666666666666,0.018867924528301886,0.03389830508474576,0.136898846460955,0.06830756135622074
0,yeast_ml8,synthsonic,0.7,0.5404584019247816,0.3333333333333333,0.09433962264150944,0.14705882352941177,0.3050792011624061,0.09159691682035276
0,yeast_ml8,synthsonic,0.9,0.5236039002152716,0.3,0.05660377358490566,0.09523809523809525,0.23679511407093323,0.07963777367948172
0,yeast_ml8,synthsonic,1.0,0.5620108902114728,0.5384615384615384,0.1320754716981132,0.2121212121212121,0.36195548983823195,0.12876167195928861
0,yeast_ml8,ADASYN,0.1,0.5027605419779664,0.07692307692307693,0.03773584905660377,0.05063291139240506,0.19110258382180734,0.06681253205582897
0,yeast_ml8,ADASYN,0.3,0.5027605419779664,0.07692307692307693,0.03773584905660377,0.05063291139240506,0.19110258382180734,0.06681253205582897
0,yeast_ml8,ADASYN,0.5,0.5027605419779664,0.07692307692307693,0.03773584905660377,0.05063291139240506,0.19110258382180734,0.06681253205582897
0,yeast_ml8,ADASYN,0.7,0.5027605419779664,0.07692307692307693,0.03773584905660377,0.05063291139240506,0.19110258382180734,0.06681253205582897
0,yeast_ml8,ADASYN,0.9,0.5027605419779664,0.07692307692307693,0.03773584905660377,0.05063291139240506,0.19110258382180734,0.06681253205582897
0,yeast_ml8,ADASYN,1.0,0.5027605419779664,0.07692307692307693,0.03773584905660377,0.05063291139240506,0.19110258382180734,0.06681253205582897
0,scene,,0.0,0.5280362488874504,0.6666666666666666,0.058823529411764705,0.10810810810810811,0.24220178368740589,0.11971883092859785
0,scene,ADASYN,0.1,0.5797698033821507,0.3611111111111111,0.19117647058823528,0.24999999999999994,0.43026532119367344,0.1382183376495252
0,scene,ADASYN,0.3,0.5797698033821507,0.3611111111111111,0.19117647058823528,0.24999999999999994,0.43026532119367344,0.1382183376495252
0,scene,ADASYN,0.5,0.5797698033821507,0.3611111111111111,0.19117647058823528,0.24999999999999994,0.43026532119367344,0.1382183376495252
0,scene,ADASYN,0.7,0.5797698033821507,0.3611111111111111,0.19117647058823528,0.24999999999999994,0.43026532119367344,0.1382183376495252
0,scene,ADASYN,0.9,0.5797698033821507,0.3611111111111111,0.19117647058823528,0.24999999999999994,0.43026532119367344,0.1382183376495252
0,scene,ADASYN,1.0,0.5797698033821507,0.3611111111111111,0.19117647058823528,0.24999999999999994,0.43026532119367344,0.1382183376495252
0,libras_move,,0.0,0.8333333333333333,1.0,0.6666666666666666,0.8,0.816496580927726,0.6750700280112044
0,libras_move,ADASYN,0.1,0.8204022988505747,0.4,0.6666666666666666,0.5,0.8058692743592609,0.2750700280112045
0,libras_move,ADASYN,0.3,0.8204022988505747,0.4,0.6666666666666666,0.5,0.8058692743592609,0.2750700280112045
0,libras_move,ADASYN,0.5,0.8204022988505747,0.4,0.6666666666666666,0.5,0.8058692743592609,0.2750700280112045
0,libras_move,ADASYN,0.7,0.8204022988505747,0.4,0.6666666666666666,0.5,0.8058692743592609,0.2750700280112045
0,libras_move,ADASYN,0.9,0.8204022988505747,0.4,0.6666666666666666,0.5,0.8058692743592609,0.2750700280112045
0,libras_move,ADASYN,1.0,0.8204022988505747,0.4,0.6666666666666666,0.5,0.8058692743592609,0.2750700280112045
0,thyroid_sick,,0.0,0.9362124463519313,0.958904109589041,0.875,0.9150326797385621,0.9342091741766829,0.8470732244044671
0,thyroid_sick,synthsonic,0.1,0.9644581545064378,0.8823529411764706,0.9375,0.9090909090909091,0.9640813190284162,0.8312219466099693
0,thyroid_sick,synthsonic,0.3,0.9385997854077253,0.8554216867469879,0.8875,0.8711656441717791,0.9372077513010189,0.7664156626506023
0,thyroid_sick,synthsonic,0.5,0.9476663090128755,0.7849462365591398,0.9125,0.8439306358381503,0.9470136028318167,0.7218859308200544
0,thyroid_sick,synthsonic,0.7,0.9476663090128755,0.7849462365591398,0.9125,0.8439306358381503,0.9470136028318167,0.7218859308200544
0,thyroid_sick,synthsonic,0.9,0.9493830472103004,0.8202247191011236,0.9125,0.863905325443787,0.9486663328899146,0.7540775461396146
0,thyroid_sick,synthsonic,1.0,0.9502414163090129,0.8390804597701149,0.9125,0.8742514970059879,0.9494916191120112,0.7712834095000692
0,thyroid_sick,ADASYN,0.1,0.9424624463519313,0.9594594594594594,0.8875,0.922077922077922,0.9408584337054529,0.8587491859329208
0,thyroid_sick,ADASYN,0.3,0.9424624463519313,0.9594594594594594,0.8875,0.922077922077922,0.9408584337054529,0.8587491859329208
0,thyroid_sick,ADASYN,0.5,0.9424624463519313,0.9594594594594594,0.8875,0.922077922077922,0.9408584337054529,0.8587491859329208
0,thyroid_sick,ADASYN,0.7,0.9424624463519313,0.9594594594594594,0.8875,0.922077922077922,0.9408584337054529,0.8587491859329208
0,thyroid_sick,ADASYN,0.9,0.9424624463519313,0.9594594594594594,0.8875,0.922077922077922,0.9408584337054529,0.8587491859329208
0,thyroid_sick,ADASYN,1.0,0.9424624463519313,0.9594594594594594,0.8875,0.922077922077922,0.9408584337054529,0.8587491859329208
0,coil_2000,,0.0,0.5469079809615782,0.2916666666666667,0.11052631578947368,0.1603053435114504,0.32966556074466025,0.08436515795967402
0,coil_2000,synthsonic,0.1,0.5475632889563358,0.3088235294117647,0.11052631578947368,0.1627906976744186,0.32988519138910605,0.08626144278939538
0,coil_2000,synthsonic,0.3,0.5326032972339104,0.21621621621621623,0.08421052631578947,0.12121212121212123,0.2874198935578445,0.07187825508550208
0,coil_2000,synthsonic,0.5,0.5324394702352211,0.21333333333333335,0.08421052631578947,0.12075471698113208,0.28737189023499476,0.07163548600062773
0,coil_2000,synthsonic,0.7,0.528661102297027,0.18518518518518517,0.07894736842105263,0.11070110701107012,0.27792106549385015,0.06859890833396468
0,coil_2000,synthsonic,0.9,0.5141822446023315,0.13432835820895522,0.04736842105263158,0.07003891050583658,0.21556492016838338,0.06219265696259764
0,coil_2000,synthsonic,1.0,0.5506966958681107,0.27710843373493976,0.12105263157894737,0.1684981684981685,0.3444892289479363,0.08505611784453962
0,coil_2000,ADASYN,0.1,0.5342415672208043,0.25,0.08421052631578947,0.12598425196850394,0.28789948657211956,0.07472320529887334
0,coil_2000,ADASYN,0.3,0.5342415672208043,0.25,0.08421052631578947,0.12598425196850394,0.28789948657211956,0.07472320529887334
0,coil_2000,ADASYN,0.5,0.5342415672208043,0.25,0.08421052631578947,0.12598425196850394,0.28789948657211956,0.07472320529887334
0,coil_2000,ADASYN,0.7,0.5342415672208043,0.25,0.08421052631578947,0.12598425196850394,0.28789948657211956,0.07472320529887334
0,coil_2000,ADASYN,0.9,0.5342415672208043,0.25,0.08421052631578947,0.12598425196850394,0.28789948657211956,0.07472320529887334
0,coil_2000,ADASYN,1.0,0.5342415672208043,0.25,0.08421052631578947,0.12598425196850394,0.28789948657211956,0.07472320529887334
0,arrhythmia,,0.0,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,arrhythmia,synthsonic,0.1,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,arrhythmia,synthsonic,0.3,0.8676122931442081,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.8629489272626915,0.4321367521367521
0,arrhythmia,synthsonic,0.5,0.8676122931442081,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.8629489272626915,0.4321367521367521
0,arrhythmia,synthsonic,0.7,0.8676122931442081,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.8629489272626915,0.4321367521367521
0,arrhythmia,synthsonic,0.9,0.8676122931442081,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.8629489272626915,0.4321367521367521
0,arrhythmia,synthsonic,1.0,0.8676122931442081,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.8629489272626915,0.4321367521367521
0,arrhythmia,ADASYN,0.1,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,arrhythmia,ADASYN,0.3,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,arrhythmia,ADASYN,0.5,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,arrhythmia,ADASYN,0.7,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,arrhythmia,ADASYN,0.9,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,arrhythmia,ADASYN,1.0,0.9231678486997636,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.9225312080288851,0.5146031746031746
0,solar_flare_m0,,0.0,0.49209932279909707,0.0,0.0,0.0,0.0,0.034858387799564274
0,solar_flare_m0,synthsonic,0.1,0.49435665914221216,0.0,0.0,0.0,0.0,0.034858387799564274
0,solar_flare_m0,synthsonic,0.3,0.5143199774266365,0.0625,0.0625,0.0625,0.24573104642744995,0.036585988562091505
0,solar_flare_m0,synthsonic,0.5,0.6626693002257336,0.21428571428571427,0.375,0.2727272727272727,0.5969731779312202,0.10214363523187052
0,solar_flare_m0,synthsonic,0.7,0.5196106094808126,0.05,0.125,0.07142857142857144,0.33804977794727686,0.03675108932461874
0,solar_flare_m0,synthsonic,0.9,0.6389672686230248,0.12244897959183673,0.375,0.1846153846153846,0.5818938489684081,0.06770485972166644
0,solar_flare_m0,synthsonic,1.0,0.5094525959367946,0.04081632653061224,0.125,0.061538461538461535,0.3342725669034159,0.03560313014094527
0,solar_flare_m0,ADASYN,0.1,0.5120626410835214,0.05555555555555555,0.0625,0.058823529411764705,0.24515623617489354,0.03615196078431373
0,solar_flare_m0,ADASYN,0.3,0.5120626410835214,0.05555555555555555,0.0625,0.058823529411764705,0.24515623617489354,0.03615196078431373
0,solar_flare_m0,ADASYN,0.5,0.5120626410835214,0.05555555555555555,0.0625,0.058823529411764705,0.24515623617489354,0.03615196078431373
0,solar_flare_m0,ADASYN,0.7,0.5120626410835214,0.05555555555555555,0.0625,0.058823529411764705,0.24515623617489354,0.03615196078431373
0,solar_flare_m0,ADASYN,0.9,0.5120626410835214,0.05555555555555555,0.0625,0.058823529411764705,0.24515623617489354,0.03615196078431373
0,solar_flare_m0,ADASYN,1.0,0.5120626410835214,0.05555555555555555,0.0625,0.058823529411764705,0.24515623617489354,0.03615196078431373
