,dataset,oversampler,proportion,runtime,classifier,balanced_accuracy,geometric_mean,f1_score,precision,recall,avg_precision (AUPRC)
21,ecoli,Borderline_SMOTE1,0.1,0.002749919891357422,KNeighborsClassifier(),0.9747474747474748,0.9744203145947592,0.8275862068965517,0.7058823529411765,1.0,0.7058823529411765
22,ecoli,Borderline_SMOTE1,1.0,0.003019094467163086,KNeighborsClassifier(),0.9393939393939394,0.937436866561092,0.6666666666666666,0.5,1.0,0.5
23,ecoli,Borderline_SMOTE1,0.3,0.003058910369873047,KNeighborsClassifier(),0.9078282828282828,0.9077852576871216,0.6666666666666667,0.5238095238095238,0.9166666666666666,0.4891677391677392
24,ecoli,polynom_fit_SMOTE,0.9,0.0008001327514648438,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
25,ecoli,polynom_fit_SMOTE,1.0,0.0007948875427246094,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
26,ecoli,polynom_fit_SMOTE,0.7,0.0008351802825927732,KNeighborsClassifier(),0.9343434343434344,0.9320337272260424,0.6486486486486487,0.48,1.0,0.48
27,ecoli,polynom_fit_SMOTE,0.5,0.0008301734924316406,KNeighborsClassifier(),0.9393939393939394,0.937436866561092,0.6666666666666666,0.5,1.0,0.5
28,ecoli,polynom_fit_SMOTE,0.1,0.00043392181396484375,KNeighborsClassifier(),0.9381313131313131,0.9378857231185628,0.8148148148148148,0.7333333333333333,0.9166666666666666,0.6812312312312312
29,ecoli,polynom_fit_SMOTE,0.3,0.0005202293395996094,KNeighborsClassifier(),0.9494949494949496,0.9481507786158796,0.7058823529411764,0.5454545454545454,1.0,0.5454545454545454
30,ecoli,Random_SMOTE,0.9,0.006766080856323242,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
31,ecoli,Random_SMOTE,0.7,0.005440950393676758,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
32,ecoli,Random_SMOTE,0.5,0.004359006881713867,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
33,ecoli,Random_SMOTE,0.1,0.0016510486602783205,KNeighborsClassifier(),0.8863636363636365,0.8847758376155415,0.7142857142857143,0.625,0.8333333333333334,0.5388513513513514
34,ecoli,Random_SMOTE,0.3,0.003086090087890625,KNeighborsClassifier(),0.8926767676767677,0.8923543557893895,0.6111111111111109,0.4583333333333333,0.9166666666666666,0.42914789789789787
35,ecoli,Random_SMOTE,1.0,0.007344961166381836,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
36,ecoli,RandomOverSampler,0.9,0.0009458065032958984,KNeighborsClassifier(),0.914141414141414,0.9101004495564368,0.5853658536585366,0.4137931034482759,1.0,0.4137931034482759
37,ecoli,RandomOverSampler,1.0,0.0009872913360595703,KNeighborsClassifier(),0.914141414141414,0.9101004495564368,0.5853658536585366,0.4137931034482759,1.0,0.4137931034482759
38,ecoli,RandomOverSampler,0.3,0.0009450912475585938,KNeighborsClassifier(),0.8712121212121212,0.8703882797784892,0.6451612903225806,0.5263157894736842,0.8333333333333334,0.4566145092460882
39,ecoli,RandomOverSampler,0.5,0.0011429786682128904,KNeighborsClassifier(),0.8775252525252525,0.8766518798921944,0.5641025641025641,0.4074074074074074,0.9166666666666666,0.38246579913246576
40,ecoli,RandomOverSampler,0.7,0.0011148452758789062,KNeighborsClassifier(),0.914141414141414,0.9101004495564368,0.5853658536585366,0.4137931034482759,1.0,0.4137931034482759
41,ecoli,SMOTENC,0.7,0.01588129997253418,KNeighborsClassifier(),0.9292929292929292,0.926599081904282,0.631578947368421,0.4615384615384616,1.0,0.4615384615384616
42,ecoli,SMOTENC,0.5,0.01479482650756836,KNeighborsClassifier(),0.9444444444444444,0.9428090415820634,0.6857142857142856,0.5217391304347826,1.0,0.5217391304347826
43,ecoli,SMOTENC,1.0,0.01713705062866211,KNeighborsClassifier(),0.9292929292929292,0.926599081904282,0.631578947368421,0.4615384615384616,1.0,0.4615384615384616
44,ecoli,SMOTENC,0.3,0.01392984390258789,KNeighborsClassifier(),0.9179292929292928,0.9179284245476836,0.7096774193548387,0.5789473684210527,0.9166666666666666,0.5397107633949739
45,ecoli,SMOTENC,0.9,0.016740798950195312,KNeighborsClassifier(),0.9343434343434344,0.9320337272260424,0.6486486486486487,0.48,1.0,0.48
46,ecoli,SVMSMOTE,1.0,0.004696846008300781,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
47,ecoli,SVMSMOTE,0.9,0.005197048187255859,KNeighborsClassifier(),0.9242424242424244,0.9211323729436766,0.6153846153846153,0.4444444444444444,1.0,0.4444444444444444
48,ecoli,SVMSMOTE,0.5,0.005568981170654297,KNeighborsClassifier(),0.9494949494949496,0.9481507786158796,0.7058823529411764,0.5454545454545454,1.0,0.5454545454545454
49,ecoli,SVMSMOTE,0.7,0.005442142486572266,KNeighborsClassifier(),0.9191919191919192,0.9156330260447351,0.6,0.42857142857142855,1.0,0.42857142857142855
50,ecoli,SVMSMOTE,0.3,0.005840063095092773,KNeighborsClassifier(),0.9027777777777776,0.9026709338484399,0.6470588235294118,0.5,0.9166666666666666,0.4673423423423424
0,mammography,SMOTE,0.7,0.01524496078491211,KNeighborsClassifier(),0.8661065058220172,0.8604683417673313,0.4731182795698926,0.34196891191709844,0.7674418604651163,0.267859843732009
1,mammography,SMOTE,0.5,0.010543107986450195,KNeighborsClassifier(),0.8622342999064607,0.8556416877428532,0.4924242424242424,0.3651685393258427,0.7558139534883721,0.2816889924340147
2,mammography,SMOTE,0.1,0.003262042999267578,KNeighborsClassifier(),0.8367819243299035,0.8230934480621354,0.6210526315789473,0.5673076923076923,0.686046511627907,0.3965145540886816
3,mammography,SMOTE,0.3,0.006994247436523438,KNeighborsClassifier(),0.8641760474792761,0.8573551758885057,0.52,0.39634146341463417,0.7558139534883721,0.3052499234313571
4,mammography,SMOTE,0.9,0.018524885177612305,KNeighborsClassifier(),0.8741283101635325,0.8701377084396182,0.44299674267100986,0.3076923076923077,0.7906976744186046,0.24816831930300895
5,mammography,SMOTE,1.0,0.02378511428833008,KNeighborsClassifier(),0.8687304454407638,0.8640911697595832,0.4422442244224422,0.3087557603686636,0.7790697674418605,0.24568993488841304
6,mammography,synthsonic,0.9,3.275118112564087,KNeighborsClassifier(),0.8638873657387995,0.8584868346082113,0.44745762711864395,0.3157894736842105,0.7674418604651163,0.2477686469486299
7,mammography,synthsonic,1.0,3.315558910369873,KNeighborsClassifier(),0.876070057736348,0.8719003969656262,0.4641638225255973,0.3285024154589372,0.7906976744186046,0.26462282311848345
8,mammography,synthsonic,0.3,3.2508029937744136,KNeighborsClassifier(),0.8245879431022805,0.8107986468284241,0.4936170212765957,0.38926174496644295,0.6744186046511628,0.2701113829331125
9,mammography,synthsonic,0.1,3.3091630935668945,KNeighborsClassifier(),0.8067412831016354,0.7866700634510779,0.5625,0.5094339622641509,0.627906976744186,0.32854687629468593
10,mammography,synthsonic,0.5,3.499009132385254,KNeighborsClassifier(),0.867216075863626,0.8614573861648168,0.4870848708487086,0.3567567567567568,0.7674418604651163,0.2792086548880258
11,mammography,synthsonic,0.7,3.387440919876098,KNeighborsClassifier(),0.8715043705447859,0.8665885482902878,0.4734982332155477,0.3401015228426396,0.7790697674418605,0.2701104707693013
12,mammography,ADASYN,0.5,0.2404139041900635,KNeighborsClassifier(),0.8680369641647583,0.8634656965181877,0.4350649350649351,0.30180180180180183,0.7790697674418605,0.2402723160049277
13,mammography,ADASYN,0.7,0.24452567100524905,KNeighborsClassifier(),0.859449085572364,0.8545100357627387,0.4036697247706423,0.2738589211618257,0.7674418604651163,0.21558938571052064
14,mammography,ADASYN,0.3,0.2357199192047119,KNeighborsClassifier(),0.8593216785472373,0.8530650022562055,0.456140350877193,0.32663316582914576,0.7558139534883721,0.25256341944232513
15,mammography,ADASYN,0.1,0.2338950634002685,KNeighborsClassifier(),0.8392671676934491,0.8272368899980589,0.5581395348837208,0.4651162790697674,0.6976744186046512,0.331543891057414
16,mammography,ADASYN,1.0,0.25614023208618164,KNeighborsClassifier(),0.8624891139567139,0.8584455045725804,0.3850574712643678,0.25572519083969464,0.7790697674418605,0.2043754214181698
17,mammography,ADASYN,0.9,0.2449309825897217,KNeighborsClassifier(),0.8676095861690805,0.8641938161334933,0.38418079096045205,0.2537313432835821,0.7906976744186046,0.20550151023564453
18,mammography,Borderline_SMOTE1,0.9,0.03193092346191406,KNeighborsClassifier(),0.8545011773054221,0.8439970762601436,0.6492146596858638,0.5904761904761905,0.7209302325581395,0.4321944402189877
19,mammography,Borderline_SMOTE1,1.0,0.036808013916015625,KNeighborsClassifier(),0.84868722381705,0.8371629793619207,0.6421052631578947,0.5865384615384616,0.7093023255813954,0.422806326998564
20,mammography,Borderline_SMOTE1,0.3,0.02120494842529297,KNeighborsClassifier(),0.8380301906267136,0.8241332184300263,0.6519337016574586,0.6210526315789474,0.686046511627907,0.4333860821933799
21,mammography,Borderline_SMOTE1,0.1,0.021913766860961914,KNeighborsClassifier(),0.8215592039480051,0.8036943373839972,0.6549707602339181,0.6588235294117647,0.6511627906976745,0.4371292466127353
22,mammography,Borderline_SMOTE1,0.5,0.02883219718933105,KNeighborsClassifier(),0.84868722381705,0.8371629793619207,0.6421052631578947,0.5865384615384616,0.7093023255813954,0.422806326998564
23,mammography,Borderline_SMOTE1,0.7,0.03029203414916992,KNeighborsClassifier(),0.843011966583879,0.8303891695771356,0.6382978723404256,0.5882352941176471,0.6976744186046512,0.4174408783001208
24,mammography,polynom_fit_SMOTE,0.9,0.019151687622070312,KNeighborsClassifier(),0.8618295003709319,0.8537623237609305,0.5714285714285714,0.463768115942029,0.7441860465116279,0.35109020502507626
25,mammography,polynom_fit_SMOTE,1.0,0.021976947784423828,KNeighborsClassifier(),0.8608586265845241,0.8529156371084579,0.5541125541125541,0.4413793103448276,0.7441860465116279,0.33442876830157753
26,mammography,polynom_fit_SMOTE,0.3,0.005804777145385742,KNeighborsClassifier(),0.8190626713543852,0.8016690649399189,0.5925925925925926,0.5436893203883495,0.6511627906976745,0.3621581337602789
27,mammography,polynom_fit_SMOTE,0.1,0.0025632381439208984,KNeighborsClassifier(),0.7996903525465278,0.7755413428150553,0.6624203821656051,0.7323943661971831,0.6046511627906976,0.4520547009159859
28,mammography,polynom_fit_SMOTE,0.5,0.009016990661621094,KNeighborsClassifier(),0.8403767377350579,0.8281721496410163,0.5797101449275363,0.4958677685950413,0.6976744186046512,0.3529984186331865
29,mammography,polynom_fit_SMOTE,0.7,0.01659083366394043,KNeighborsClassifier(),0.8628003741573396,0.8546081715752553,0.5898617511520737,0.4885496183206106,0.7441860465116279,0.36953225330681133
30,mammography,Random_SMOTE,1.0,0.2593269348144531,KNeighborsClassifier(),0.8681756604199593,0.8635908274074058,0.4364820846905537,0.3031674208144796,0.7790697674418605,0.2413362284915488
31,mammography,Random_SMOTE,0.5,0.12282395362854005,KNeighborsClassifier(),0.8553107763764797,0.8480612115868761,0.4723247232472325,0.345945945945946,0.7441860465116279,0.26340859014427026
32,mammography,Random_SMOTE,0.7,0.17317581176757812,KNeighborsClassifier(),0.8645808470148051,0.8591065465452682,0.4551724137931035,0.3235294117647059,0.7674418604651163,0.2537085994290101
33,mammography,Random_SMOTE,0.3,0.08099913597106934,KNeighborsClassifier(),0.8539351030545431,0.8452649247162219,0.5294117647058824,0.4144736842105263,0.7325581395348837,0.3098574446029195
34,mammography,Random_SMOTE,0.1,0.03041791915893555,KNeighborsClassifier(),0.8261248911395671,0.8098174343674326,0.6298342541436464,0.6,0.6627906976744186,0.4055313679408744
35,mammography,Random_SMOTE,0.9,0.2206289768218994,KNeighborsClassifier(),0.8688691416959649,0.8642162100857945,0.4437086092715232,0.3101851851851852,0.7790697674418605,0.24680355654779615
36,mammography,RandomOverSampler,0.9,0.0019369125366210933,KNeighborsClassifier(),0.8395445602038513,0.8274708040109336,0.5633802816901409,0.4724409448818898,0.6976744186046512,0.3366541230193598
37,mammography,RandomOverSampler,0.7,0.0018870830535888672,KNeighborsClassifier(),0.8395445602038513,0.8274708040109336,0.5633802816901409,0.4724409448818898,0.6976744186046512,0.3366541230193598
38,mammography,RandomOverSampler,1.0,0.001934051513671875,KNeighborsClassifier(),0.8395445602038513,0.8274708040109336,0.5633802816901409,0.4724409448818898,0.6976744186046512,0.3366541230193598
39,mammography,RandomOverSampler,0.5,0.0017390251159667967,KNeighborsClassifier(),0.8395445602038513,0.8274708040109336,0.5633802816901409,0.4724409448818898,0.6976744186046512,0.3366541230193598
40,mammography,RandomOverSampler,0.1,0.0015611648559570312,KNeighborsClassifier(),0.8126939328452085,0.7940323495864561,0.5729166666666667,0.5188679245283019,0.6395348837209303,0.34023294569086315
41,mammography,RandomOverSampler,0.3,0.0016407966613769533,KNeighborsClassifier(),0.8395445602038513,0.8274708040109336,0.5633802816901409,0.4724409448818898,0.6976744186046512,0.3366541230193598
42,mammography,SVMSMOTE,1.0,0.07565498352050781,KNeighborsClassifier(),0.8773296132632327,0.8718097573483412,0.5560165975103736,0.43225806451612897,0.7790697674418605,0.3419068462591129
43,mammography,SVMSMOTE,0.5,0.07467913627624513,KNeighborsClassifier(),0.8733187110924749,0.8668769599230641,0.5814977973568283,0.4680851063829787,0.7674418604651163,0.36464669064768457
44,mammography,SVMSMOTE,0.7,0.08130717277526855,KNeighborsClassifier(),0.8783004870496404,0.8726769217973841,0.5726495726495726,0.4527027027027027,0.7790697674418605,0.35783464577655977
45,mammography,SVMSMOTE,0.3,0.07915186882019043,KNeighborsClassifier(),0.8582346869657775,0.8489830288863827,0.6086956521739131,0.5206611570247934,0.7325581395348837,0.38764594212965
46,mammography,SVMSMOTE,0.1,0.07427501678466797,KNeighborsClassifier(),0.8383075831371158,0.8243641004119842,0.659217877094972,0.6344086021505376,0.686046511627907,0.4425488992134243
47,mammography,SVMSMOTE,0.9,0.07814311981201172,KNeighborsClassifier(),0.8836983517724091,0.8787910166455993,0.5714285714285714,0.4473684210526316,0.7906976744186046,0.3586098973088464
0,thyroid_sick,SMOTE,0.7,0.007485866546630859,KNeighborsClassifier(),0.6895907433253793,0.6699825988223694,0.2777777777777777,0.18867924528301888,0.5263157894736842,0.12822052858903338
1,thyroid_sick,SMOTE,0.5,0.006840705871582031,KNeighborsClassifier(),0.6841317365269461,0.6588867402876962,0.2835820895522388,0.19791666666666666,0.5,0.12948042168674698
2,thyroid_sick,SMOTE,0.1,0.0032951831817626953,KNeighborsClassifier(),0.6398293638287336,0.5663408644069595,0.29714285714285715,0.26262626262626265,0.34210526315789475,0.1300064692582131
3,thyroid_sick,SMOTE,0.3,0.004068851470947266,KNeighborsClassifier(),0.6908119850524514,0.6600132474661774,0.3135593220338984,0.23125,0.4868421052631579,0.14390753804692455
4,thyroid_sick,SMOTE,0.9,0.008838891983032227,KNeighborsClassifier(),0.7059058574580164,0.6918601582629895,0.28762541806020064,0.19282511210762326,0.5657894736842105,0.13560444278885664
5,thyroid_sick,SMOTE,1.0,0.00911879539489746,KNeighborsClassifier(),0.7052136328846068,0.6938177703581285,0.27760252365930604,0.1825726141078838,0.5789473684210527,0.1314027457284916
6,thyroid_sick,synthsonic,0.9,13.270325183868408,KNeighborsClassifier(),0.7414907028049165,0.7408438898194996,0.2727272727272728,0.16875,0.7105263157894737,0.1375719985203974
7,thyroid_sick,synthsonic,1.0,13.213109970092773,KNeighborsClassifier(),0.7057651614065104,0.7041398195722076,0.2415458937198068,0.14792899408284024,0.6578947368421053,0.11820524076999372
8,thyroid_sick,synthsonic,0.1,13.349581241607664,KNeighborsClassifier(),0.5963430282292558,0.4854601055850294,0.2345679012345679,0.22093023255813954,0.25,0.10101569066965536
9,thyroid_sick,synthsonic,0.3,13.18738603591919,KNeighborsClassifier(),0.7068625906082572,0.6867573632778816,0.3106060606060606,0.21808510638297876,0.5394736842105263,0.1457636256110669
10,thyroid_sick,synthsonic,0.7,13.116415023803713,KNeighborsClassifier(),0.7025460357480527,0.6957779631620141,0.25842696629213485,0.16428571428571428,0.6052631578947368,0.12353247576773255
11,thyroid_sick,synthsonic,0.5,13.320836067199707,KNeighborsClassifier(),0.7070877042906667,0.6976761854830607,0.2735562310030395,0.17786561264822134,0.5921052631578947,0.13021476377738955
12,thyroid_sick,ADASYN,0.9,0.2232561111450196,KNeighborsClassifier(),0.6935020935572465,0.6816411376182112,0.2621951219512195,0.17063492063492064,0.5657894736842105,0.12304946603456432
13,thyroid_sick,ADASYN,1.0,0.2376611232757569,KNeighborsClassifier(),0.7006719643419927,0.6922098475237617,0.2616279069767442,0.16791044776119404,0.5921052631578947,0.12432025825217602
14,thyroid_sick,ADASYN,0.1,0.2294631004333496,KNeighborsClassifier(),0.6402570798253118,0.5665991726823775,0.2988505747126437,0.2653061224489796,0.34210526315789475,0.13092326340808993
15,thyroid_sick,ADASYN,0.3,0.22502899169921875,KNeighborsClassifier(),0.6939692044482464,0.666310141336785,0.31020408163265306,0.2248520710059172,0.5,0.14294812385637226
16,thyroid_sick,ADASYN,0.7,0.2265720367431641,KNeighborsClassifier(),0.6871876547656567,0.671124024130534,0.26451612903225796,0.1752136752136752,0.5394736842105263,0.12263561669078472
17,thyroid_sick,ADASYN,0.5,0.2178030014038086,KNeighborsClassifier(),0.6838672279501148,0.6622180222691423,0.2736842105263158,0.18660287081339716,0.5131578947368421,0.12547561184046185
18,thyroid_sick,Borderline_SMOTE1,0.3,0.01595282554626465,KNeighborsClassifier(),0.6531504659853226,0.5940155229393874,0.3005181347150259,0.2478632478632479,0.3815789473684211,0.13233040122704046
19,thyroid_sick,Borderline_SMOTE1,0.1,0.017057180404663086,KNeighborsClassifier(),0.6216401782900365,0.5254540241309368,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.12716850782631914
20,thyroid_sick,Borderline_SMOTE1,0.5,0.02035808563232422,KNeighborsClassifier(),0.6703210121111159,0.6222503786616292,0.31683168316831684,0.25396825396825395,0.42105263157894735,0.14227536713269118
21,thyroid_sick,Borderline_SMOTE1,0.7,0.022038698196411133,KNeighborsClassifier(),0.6730505155103328,0.6292475315726516,0.3113207547169811,0.2426470588235294,0.4342105263157895,0.1398980597311848
22,thyroid_sick,Borderline_SMOTE1,1.0,0.02407407760620117,KNeighborsClassifier(),0.6766354509027058,0.6366098981652997,0.3090909090909091,0.2361111111111111,0.4473684210526316,0.13936359472979634
23,thyroid_sick,Borderline_SMOTE1,0.9,0.019999027252197262,KNeighborsClassifier(),0.6717673675205981,0.6283614749985453,0.3069767441860465,0.23741007194244604,0.4342105263157895,0.13762410490124072
24,thyroid_sick,polynom_fit_SMOTE,0.3,0.002593040466308593,KNeighborsClassifier(),0.701240376390077,0.6717442790155171,0.3333333333333333,0.25,0.5,0.15552208835341366
25,thyroid_sick,polynom_fit_SMOTE,0.1,0.0012731552124023438,KNeighborsClassifier(),0.6193383908873982,0.5156699887974479,0.297872340425532,0.3230769230769231,0.27631578947368424,0.13344796188803798
26,thyroid_sick,polynom_fit_SMOTE,0.5,0.003674030303955078,KNeighborsClassifier(),0.7212023321777498,0.7095539096566997,0.3040540540540541,0.20454545454545456,0.5921052631578947,0.14601203858496187
27,thyroid_sick,polynom_fit_SMOTE,0.7,0.006281852722167969,KNeighborsClassifier(),0.7115280716761965,0.7035481254912599,0.27462686567164185,0.1776061776061776,0.6052631578947368,0.13159486146169724
28,thyroid_sick,polynom_fit_SMOTE,0.9,0.006211042404174805,KNeighborsClassifier(),0.7324467606141101,0.7298691787259669,0.2771739130434783,0.17465753424657535,0.6710526315789473,0.13728471926639507
29,thyroid_sick,polynom_fit_SMOTE,1.0,0.006538867950439453,KNeighborsClassifier(),0.7260310206654359,0.723946420463524,0.26631853785900783,0.16612377850162866,0.6710526315789473,0.13155812001649664
30,thyroid_sick,Random_SMOTE,0.7,0.05696415901184083,KNeighborsClassifier(),0.6967606141101257,0.6816906736916474,0.2763157894736842,0.18421052631578946,0.5526315789473685,0.12910979096441166
31,thyroid_sick,Random_SMOTE,1.0,0.0782010555267334,KNeighborsClassifier(),0.7096540002701364,0.6998507658799294,0.2786377708978328,0.18218623481781376,0.5921052631578947,0.1327730269041219
32,thyroid_sick,Random_SMOTE,0.5,0.04264402389526367,KNeighborsClassifier(),0.6855780919364279,0.6635424596367961,0.2775800711743772,0.1902439024390244,0.5131578947368421,0.127344035964139
33,thyroid_sick,Random_SMOTE,0.1,0.012902259826660156,KNeighborsClassifier(),0.6674283012921525,0.6091796988182169,0.3409090909090909,0.3,0.3947368421052632,0.15536884379623758
34,thyroid_sick,Random_SMOTE,0.3,0.025452136993408203,KNeighborsClassifier(),0.6799558777182477,0.6479135705921379,0.2938775510204081,0.21301775147928995,0.4736842105263158,0.1330316594937833
35,thyroid_sick,Random_SMOTE,0.9,0.07250404357910156,KNeighborsClassifier(),0.7117925802530278,0.7016577680250052,0.2830188679245283,0.1859504132231405,0.5921052631578947,0.13500181674938114
36,thyroid_sick,RandomOverSampler,0.7,0.0017261505126953125,KNeighborsClassifier(),0.6663702669848274,0.6293548476016697,0.2786885245901639,0.2023809523809524,0.4473684210526316,0.12427378687683065
37,thyroid_sick,RandomOverSampler,0.5,0.0020737648010253906,KNeighborsClassifier(),0.6663702669848274,0.6293548476016697,0.2786885245901639,0.2023809523809524,0.4473684210526316,0.12427378687683065
38,thyroid_sick,RandomOverSampler,0.1,0.0015788078308105467,KNeighborsClassifier(),0.5881545180316059,0.4509131601011063,0.24242424242424246,0.2857142857142857,0.21052631578947367,0.10834314702418696
39,thyroid_sick,RandomOverSampler,0.3,0.0014901161193847654,KNeighborsClassifier(),0.6566341002206114,0.6129190103147141,0.2735042735042735,0.20253164556962025,0.42105263157894735,0.12061784780695065
40,thyroid_sick,RandomOverSampler,1.0,0.0016238689422607422,KNeighborsClassifier(),0.6663702669848274,0.6293548476016697,0.2786885245901639,0.2023809523809524,0.4473684210526316,0.12427378687683065
41,thyroid_sick,RandomOverSampler,0.9,0.0016949176788330078,KNeighborsClassifier(),0.6663702669848274,0.6293548476016697,0.2786885245901639,0.2023809523809524,0.4473684210526316,0.12427378687683065
42,thyroid_sick,SMOTENC,1.0,1.2239301204681396,KNeighborsClassifier(),0.6939298095538247,0.6819960666386793,0.2629969418960245,0.17131474103585656,0.5657894736842105,0.12343410126140965
43,thyroid_sick,SMOTENC,0.7,1.0435461997985842,KNeighborsClassifier(),0.7141956688127504,0.7012726649399996,0.2972972972972973,0.2,0.5789473684210527,0.14149228492919047
44,thyroid_sick,SMOTENC,0.5,0.9480900764465332,KNeighborsClassifier(),0.6732756291927423,0.6469486950447308,0.26714801444043323,0.18407960199004972,0.4868421052631579,0.12094300217365928
45,thyroid_sick,SMOTENC,0.1,0.6613247394561768,KNeighborsClassifier(),0.6148980235018684,0.5043594562639497,0.29629629629629634,0.3389830508474576,0.2631578947368421,0.1341859856912037
46,thyroid_sick,SMOTENC,0.3,0.8202660083770752,KNeighborsClassifier(),0.6797926702985007,0.6434596649145056,0.3056768558951965,0.2287581699346405,0.4605263157894737,0.13828088411437287
47,thyroid_sick,SMOTENC,0.9,1.1384918689727783,KNeighborsClassifier(),0.7213655395974967,0.7119610092425949,0.2948717948717949,0.19491525423728812,0.6052631578947368,0.1420714078436852
48,thyroid_sick,SVMSMOTE,0.9,0.08907222747802734,KNeighborsClassifier(),0.6767986583224528,0.6413132602421144,0.2966101694915255,0.21875,0.4605263157894737,0.1336718584865779
49,thyroid_sick,SVMSMOTE,0.3,0.08732986450195312,KNeighborsClassifier(),0.6421311512313719,0.574490356560264,0.29032258064516125,0.24545454545454545,0.35526315789473684,0.12655838665667454
50,thyroid_sick,SVMSMOTE,0.1,0.08951902389526367,KNeighborsClassifier(),0.5902930980144974,0.4519105361484775,0.2519685039370079,0.3137254901960784,0.21052631578947367,0.11424024270456437
