dataset,oversampler,proportion,runtime,classifier,balanced_accuracy,geometric_mean,f1_score,precision,recall,avg_precision (AUPRC)
ozone_level,SMOTE,0.9,0.007398366928100586,KNeighborsClassifier(),0.5787207872078721,0.5241209278663372,0.09142857142857143,0.052980132450331126,0.3333333333333333,0.0367759342337424
ozone_level,SMOTE,1.0,0.006963968276977539,KNeighborsClassifier(),0.5738007380073801,0.520982450978094,0.08743169398907105,0.050314465408805034,0.3333333333333333,0.0358873785532337
ozone_level,SMOTE,0.3,0.0033102035522460933,KNeighborsClassifier(),0.5451260762607626,0.4286409771952202,0.08,0.04950495049504951,0.20833333333333334,0.03301365082744834
ozone_level,SMOTE,0.1,0.002177000045776367,KNeighborsClassifier(),0.5274446494464944,0.34093424932327293,0.07142857142857144,0.05,0.125,0.031339605734767025
ozone_level,SMOTE,0.5,0.00469207763671875,KNeighborsClassifier(),0.553659286592866,0.4629574962093529,0.0821917808219178,0.04918032786885246,0.25,0.03380045831129914
ozone_level,SMOTE,0.7,0.005687952041625977,KNeighborsClassifier(),0.5450492004920049,0.458284409778472,0.075,0.04411764705882353,0.25,0.03253478810879191
ozone_level,synthsonic,0.9,41.380312919616706,KNeighborsClassifier(),0.5279827798277983,0.38498893771746434,0.06779661016949153,0.0425531914893617,0.16666666666666666,0.03098706118610031
ozone_level,synthsonic,1.0,41.41728687286378,KNeighborsClassifier(),0.5163745387453875,0.3368510571251735,0.058823529411764705,0.038461538461538464,0.125,0.029897298042459334
ozone_level,synthsonic,0.1,42.0918447971344,KNeighborsClassifier(),0.5023831488314883,0.20032261802281065,0.03636363636363637,0.03225806451612903,0.041666666666666664,0.028823178016726403
ozone_level,synthsonic,0.3,41.836228847503655,KNeighborsClassifier(),0.530519680196802,0.34205981940181235,0.0759493670886076,0.05454545454545454,0.125,0.031907787552948846
ozone_level,synthsonic,0.7,41.398661136627204,KNeighborsClassifier(),0.5004612546125461,0.27652443772232244,0.04301075268817204,0.028985507246376812,0.08333333333333333,0.028699807802192095
ozone_level,synthsonic,0.5,40.9893810749054,KNeighborsClassifier(),0.5464329643296433,0.3928950797165022,0.09090909090909091,0.0625,0.16666666666666666,0.03431152927120669
ozone_level,ADASYN,0.1,0.22209572792053225,KNeighborsClassifier(),0.5544280442804428,0.3962720912652103,0.10666666666666666,0.0784313725490196,0.16666666666666666,0.03696675802937663
ozone_level,ADASYN,0.3,0.22521328926086426,KNeighborsClassifier(),0.5475861008610086,0.4298349655169712,0.08264462809917354,0.05154639175257732,0.20833333333333334,0.033438951089433296
ozone_level,ADASYN,0.7,0.22180509567260745,KNeighborsClassifier(),0.540129151291513,0.45559255442309027,0.07142857142857142,0.041666666666666664,0.25,0.03192204301075269
ozone_level,ADASYN,0.5,0.22577500343322754,KNeighborsClassifier(),0.5922509225092251,0.5326563969655976,0.1045751633986928,0.06201550387596899,0.3333333333333333,0.039787724708955016
ozone_level,ADASYN,0.9,0.22129297256469727,KNeighborsClassifier(),0.5523523985239852,0.486966242527358,0.07650273224043716,0.0440251572327044,0.2916666666666667,0.0331513040733978
ozone_level,ADASYN,1.0,0.2260549068450928,KNeighborsClassifier(),0.6142373923739237,0.5815955489288286,0.10695187165775401,0.06134969325153374,0.4166666666666667,0.04228877601131707
ozone_level,Borderline_SMOTE1,0.9,0.012688875198364258,KNeighborsClassifier(),0.5464329643296433,0.3928950797165022,0.09090909090909091,0.0625,0.16666666666666666,0.03431152927120669
ozone_level,Borderline_SMOTE1,1.0,0.01226496696472168,KNeighborsClassifier(),0.5850246002460024,0.4795959759245288,0.12631578947368421,0.08450704225352113,0.25,0.042632136907466305
ozone_level,Borderline_SMOTE1,0.5,0.009407997131347656,KNeighborsClassifier(),0.528059655596556,0.341159660421831,0.07228915662650602,0.05084745762711865,0.125,0.03144553793815685
ozone_level,Borderline_SMOTE1,0.7,0.011298179626464844,KNeighborsClassifier(),0.5464329643296433,0.3928950797165022,0.09090909090909091,0.0625,0.16666666666666666,0.03431152927120669
ozone_level,Borderline_SMOTE1,0.3,0.008561849594116211,KNeighborsClassifier(),0.48946801968019676,0.1976180420126292,0.02631578947368421,0.019230769230769232,0.041666666666666664,0.02828037404650308
ozone_level,Borderline_SMOTE1,0.1,0.007411003112792969,KNeighborsClassifier(),0.48093480934809346,0.0,0.0,0.0,0.0,0.02867383512544803
ozone_level,polynom_fit_SMOTE,1.0,0.006783962249755859,KNeighborsClassifier(),0.5505073800738007,0.48585991869941897,0.07526881720430106,0.043209876543209874,0.2916666666666667,0.032913513872295234
ozone_level,polynom_fit_SMOTE,0.9,0.005214929580688477,KNeighborsClassifier(),0.5511223862238622,0.4862289730015498,0.07567567567567567,0.043478260869565216,0.2916666666666667,0.03299179263414888
ozone_level,polynom_fit_SMOTE,0.5,0.0028569698333740234,KNeighborsClassifier(),0.540129151291513,0.45559255442309027,0.07142857142857142,0.041666666666666664,0.25,0.03192204301075269
ozone_level,polynom_fit_SMOTE,0.7,0.003650188446044922,KNeighborsClassifier(),0.5560424354243543,0.4891713839611112,0.0790960451977401,0.0457516339869281,0.2916666666666667,0.03365485979337972
ozone_level,polynom_fit_SMOTE,0.3,0.0022068023681640625,KNeighborsClassifier(),0.5187576875768758,0.38097434482457493,0.06015037593984963,0.03669724770642202,0.16666666666666666,0.03001107055561036
ozone_level,polynom_fit_SMOTE,0.1,0.0009100437164306641,KNeighborsClassifier(),0.5329797047970479,0.34295761574757605,0.07999999999999999,0.058823529411764705,0.125,0.032442546911237616
