dataset,oversampler,proportion,runtime,classifier,balanced_accuracy,geometric_mean,f1_score,precision,recall,avg_precision (AUPRC)
oil,SMOTE,0.1,0.0012671947479248047,DecisionTreeClassifier(random_state=5),0.7162162162162162,0.6828002754951232,0.3414634146341463,0.25925925925925924,0.5,0.15221027479091995
oil,SMOTE,1.0,0.00277400016784668,DecisionTreeClassifier(random_state=5),0.7212837837837838,0.6865011171030851,0.3684210526315789,0.2916666666666667,0.5,0.16841397849462367
oil,SMOTE,0.3,0.0019350051879882808,DecisionTreeClassifier(random_state=5),0.8624517374517374,0.8590310605178155,0.5116279069767441,0.3793103448275862,0.7857142857142857,0.307706976005085
oil,SMOTE,0.7,0.002377033233642578,DecisionTreeClassifier(random_state=5),0.8028474903474904,0.7867446736185645,0.5294117647058824,0.45,0.6428571428571429,0.3054147465437788
oil,SMOTE,0.5,0.002084970474243164,DecisionTreeClassifier(random_state=5),0.8182915057915058,0.8116549659700135,0.42553191489361697,0.30303030303030304,0.7142857142857143,0.22935344225666807
oil,SMOTE,0.9,0.002737045288085937,DecisionTreeClassifier(random_state=5),0.7637548262548262,0.7391427780422712,0.4571428571428571,0.38095238095238093,0.5714285714285714,0.23704191353960935
oil,synthsonic,0.3,26.89785599708557,DecisionTreeClassifier(random_state=5),0.6549227799227799,0.5833103507147506,0.30303030303030304,0.2631578947368421,0.35714285714285715,0.12301722047053115
oil,synthsonic,0.1,26.979403018951416,DecisionTreeClassifier(random_state=5),0.6158301158301158,0.5198752449100363,0.23529411764705882,0.2,0.2857142857142857,0.08940092165898617
oil,synthsonic,1.0,27.04266715049744,DecisionTreeClassifier(random_state=5),0.6414092664092664,0.5749769174483926,0.24390243902439024,0.18518518518518517,0.35714285714285715,0.09516982420208225
oil,synthsonic,0.5,26.9253249168396,DecisionTreeClassifier(random_state=5),0.6566119691119691,0.5843436736694674,0.31250000000000006,0.2777777777777778,0.35714285714285715,0.12823860727086533
oil,synthsonic,0.7,27.088666200637817,DecisionTreeClassifier(random_state=5),0.6566119691119691,0.5843436736694674,0.31250000000000006,0.2777777777777778,0.35714285714285715,0.12823860727086533
oil,synthsonic,0.9,26.964107036590576,DecisionTreeClassifier(random_state=5),0.6498552123552124,0.5801993399955521,0.2777777777777778,0.22727272727272727,0.35714285714285715,0.11020108923334729
oil,ADASYN,0.9,0.229295015335083,DecisionTreeClassifier(random_state=5),0.8028474903474904,0.7867446736185645,0.5294117647058824,0.45,0.6428571428571429,0.3054147465437788
oil,ADASYN,1.0,0.22336816787719727,DecisionTreeClassifier(random_state=5),0.828426640926641,0.8205257755016282,0.4878048780487805,0.37037037037037035,0.7142857142857143,0.2774534903567161
oil,ADASYN,0.5,0.223222017288208,DecisionTreeClassifier(random_state=5),0.6788127413127413,0.6310039803091761,0.29268292682926833,0.2222222222222222,0.42857142857142855,0.12104454685099846
oil,ADASYN,0.7,0.2307679653167725,DecisionTreeClassifier(random_state=5),0.6805019305019305,0.6321502191836207,0.3,0.23076923076923078,0.42857142857142855,0.12470755051400212
oil,ADASYN,0.3,0.2274169921875,DecisionTreeClassifier(random_state=5),0.7347972972972974,0.6962738665907958,0.4666666666666667,0.4375,0.5,0.24133064516129032
oil,ADASYN,0.1,0.2211611270904541,DecisionTreeClassifier(random_state=5),0.7859555984555985,0.7728188887113427,0.4090909090909091,0.3,0.6428571428571429,0.20898617511520737
oil,Borderline_SMOTE1,0.3,0.0033218860626220703,DecisionTreeClassifier(random_state=5),0.6158301158301158,0.5198752449100363,0.23529411764705882,0.2,0.2857142857142857,0.08940092165898617
oil,Borderline_SMOTE1,0.1,0.003851175308227539,DecisionTreeClassifier(random_state=5),0.6515444015444015,0.5812381937190965,0.2857142857142857,0.23809523809523808,0.35714285714285715,0.1140662716699583
oil,Borderline_SMOTE1,0.5,0.003358364105224609,DecisionTreeClassifier(random_state=5),0.6889478764478765,0.6378505168558554,0.34285714285714286,0.2857142857142857,0.42857142857142855,0.14825543120473994
oil,Borderline_SMOTE1,0.7,0.0036041736602783203,DecisionTreeClassifier(random_state=5),0.6889478764478765,0.6378505168558554,0.34285714285714286,0.2857142857142857,0.42857142857142855,0.14825543120473994
oil,Borderline_SMOTE1,0.9,0.004208803176879883,DecisionTreeClassifier(random_state=5),0.6889478764478765,0.6378505168558554,0.34285714285714286,0.2857142857142857,0.42857142857142855,0.14825543120473994
oil,Borderline_SMOTE1,1.0,0.004490137100219727,DecisionTreeClassifier(random_state=5),0.6889478764478765,0.6378505168558554,0.34285714285714286,0.2857142857142857,0.42857142857142855,0.14825543120473994
oil,polynom_fit_SMOTE,1.0,0.002412080764770508,DecisionTreeClassifier(random_state=5),0.8045366795366795,0.7881237188024455,0.5454545454545454,0.47368421052631576,0.6428571428571429,0.32064031045355323
oil,polynom_fit_SMOTE,0.3,0.000926971435546875,DecisionTreeClassifier(random_state=5),0.6754343629343629,0.628705233213682,0.2790697674418604,0.20689655172413793,0.42857142857142855,0.11447640235181947
oil,polynom_fit_SMOTE,0.1,0.0008141994476318358,DecisionTreeClassifier(random_state=5),0.7620656370656371,0.7378357164040952,0.4444444444444444,0.36363636363636365,0.5714285714285714,0.2271470465018852
oil,polynom_fit_SMOTE,0.5,0.0013592243194580078,DecisionTreeClassifier(random_state=5),0.8045366795366795,0.7881237188024455,0.5454545454545454,0.47368421052631576,0.6428571428571429,0.32064031045355323
