,dataset,oversampler,proportion,runtime,classifier,balanced_accuracy,geometric_mean,f1_score,precision,recall,avg_precision (AUPRC)
29,ecoli,polynom_fit_SMOTE,0.3,0.0005202293395996094,DecisionTreeClassifier(random_state=5),0.7727272727272727,0.7654139963827326,0.5,0.4,0.6666666666666666,0.3027027027027027
30,ecoli,Random_SMOTE,0.9,0.006766080856323242,DecisionTreeClassifier(random_state=5),0.8926767676767677,0.8923543557893895,0.6111111111111109,0.4583333333333333,0.9166666666666666,0.42914789789789787
31,ecoli,Random_SMOTE,0.7,0.005440950393676758,DecisionTreeClassifier(random_state=5),0.8611111111111112,0.8606629658238704,0.6060606060606061,0.4761904761904762,0.8333333333333334,0.4148434148434148
32,ecoli,Random_SMOTE,0.5,0.004359006881713867,DecisionTreeClassifier(random_state=5),0.928030303030303,0.927960727138337,0.7586206896551724,0.6470588235294118,0.9166666666666666,0.6021462639109698
33,ecoli,Random_SMOTE,0.1,0.0016510486602783205,DecisionTreeClassifier(random_state=5),0.8080808080808081,0.79561085525314,0.64,0.6153846153846154,0.6666666666666666,0.4462924462924463
34,ecoli,Random_SMOTE,0.3,0.003086090087890625,DecisionTreeClassifier(random_state=5),0.928030303030303,0.927960727138337,0.7586206896551724,0.6470588235294118,0.9166666666666666,0.6021462639109698
35,ecoli,Random_SMOTE,1.0,0.007344961166381836,DecisionTreeClassifier(random_state=5),0.8775252525252525,0.8766518798921944,0.5641025641025641,0.4074074074074074,0.9166666666666666,0.38246579913246576
36,ecoli,RandomOverSampler,0.9,0.0009458065032958984,DecisionTreeClassifier(random_state=5),0.7348484848484849,0.6963106238227914,0.5714285714285715,0.6666666666666666,0.5,0.38738738738738737
37,ecoli,RandomOverSampler,1.0,0.0009872913360595703,DecisionTreeClassifier(random_state=5),0.7297979797979798,0.6926745121613612,0.5454545454545454,0.6,0.5,0.35405405405405405
38,ecoli,RandomOverSampler,0.3,0.0009450912475585938,DecisionTreeClassifier(random_state=5),0.9015151515151516,0.8989331499509895,0.8,0.7692307692307693,0.8333333333333334,0.6590436590436591
39,ecoli,RandomOverSampler,0.5,0.0011429786682128904,DecisionTreeClassifier(random_state=5),0.803030303030303,0.7913675671030664,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.41698841698841704
40,ecoli,RandomOverSampler,0.7,0.0011148452758789062,DecisionTreeClassifier(random_state=5),0.803030303030303,0.7913675671030664,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.41698841698841704
41,ecoli,SMOTENC,0.7,0.01588129997253418,DecisionTreeClassifier(random_state=5),0.7777777777777777,0.7698003589195009,0.5161290322580646,0.42105263157894735,0.6666666666666666,0.3167377904220009
42,ecoli,SMOTENC,0.5,0.01479482650756836,DecisionTreeClassifier(random_state=5),0.922979797979798,0.9229582069908971,0.7333333333333334,0.6111111111111112,0.9166666666666666,0.5691941941941943
43,ecoli,SMOTENC,1.0,0.01713705062866211,DecisionTreeClassifier(random_state=5),0.8409090909090909,0.8408749651825217,0.5405405405405406,0.4,0.8333333333333334,0.35135135135135137
44,ecoli,SMOTENC,0.3,0.01392984390258789,DecisionTreeClassifier(random_state=5),0.7714646464646464,0.7481739836189907,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.41625716625716624
45,ecoli,SMOTENC,0.9,0.016740798950195312,DecisionTreeClassifier(random_state=5),0.8926767676767677,0.8923543557893895,0.6111111111111109,0.4583333333333333,0.9166666666666666,0.42914789789789787
46,ecoli,SVMSMOTE,1.0,0.004696846008300781,DecisionTreeClassifier(random_state=5),0.9027777777777776,0.9026709338484399,0.6470588235294118,0.5,0.9166666666666666,0.4673423423423424
47,ecoli,SVMSMOTE,0.9,0.005197048187255859,DecisionTreeClassifier(random_state=5),0.8611111111111112,0.8606629658238704,0.6060606060606061,0.4761904761904762,0.8333333333333334,0.4148434148434148
48,ecoli,SVMSMOTE,0.5,0.005568981170654297,DecisionTreeClassifier(random_state=5),0.7929292929292929,0.7828119907069723,0.5714285714285715,0.5,0.6666666666666666,0.36936936936936937
49,ecoli,SVMSMOTE,0.7,0.005442142486572266,DecisionTreeClassifier(random_state=5),0.9128787878787878,0.9128709291752768,0.6874999999999999,0.55,0.9166666666666666,0.5131756756756757
50,ecoli,SVMSMOTE,0.3,0.005840063095092773,DecisionTreeClassifier(random_state=5),0.8914141414141414,0.8895199779913835,0.7407407407407408,0.6666666666666666,0.8333333333333334,0.5735735735735736
0,mammography,SMOTE,0.7,0.01524496078491211,DecisionTreeClassifier(random_state=5),0.8479824533109699,0.8384103853871714,0.5210084033613445,0.4078947368421053,0.7209302325581395,0.3005659503897634
1,mammography,SMOTE,0.5,0.010543107986450195,DecisionTreeClassifier(random_state=5),0.8382962939070413,0.8264176695622617,0.5405405405405405,0.4411764705882353,0.6976744186046512,0.3148416990935544
2,mammography,SMOTE,0.1,0.003262042999267578,DecisionTreeClassifier(random_state=5),0.8607312195593975,0.8511344746168124,0.6666666666666666,0.6116504854368932,0.7325581395348837,0.4543009152687463
3,mammography,SMOTE,0.3,0.006994247436523438,DecisionTreeClassifier(random_state=5),0.8164274425055641,0.7995257117435267,0.5384615384615384,0.459016393442623,0.6511627906976745,0.3070222743537593
4,mammography,SMOTE,0.9,0.018524885177612305,DecisionTreeClassifier(random_state=5),0.8133761248911395,0.7970367336282349,0.4869565217391305,0.3888888888888889,0.6511627906976745,0.261357852783886
5,mammography,SMOTE,1.0,0.02378511428833008,DecisionTreeClassifier(random_state=5),0.8425845885882012,0.8319763381816414,0.5213675213675214,0.41216216216216217,0.7093023255813954,0.2991208123246772
6,mammography,synthsonic,0.9,3.275118112564087,DecisionTreeClassifier(random_state=5),0.8450811211818212,0.8341020441428145,0.5648148148148149,0.4692307692307692,0.7093023255813954,0.33959970803613104
7,mammography,synthsonic,1.0,3.315558910369873,DecisionTreeClassifier(random_state=5),0.822102699738735,0.8065187753028294,0.5428571428571429,0.4596774193548387,0.6627906976744186,0.31252686681559305
8,mammography,synthsonic,0.3,3.2508029937744136,DecisionTreeClassifier(random_state=5),0.8538076960294165,0.8434045064501967,0.6326530612244898,0.5636363636363636,0.7209302325581395,0.41284479761353104
9,mammography,synthsonic,0.1,3.3091630935668945,DecisionTreeClassifier(random_state=5),0.8485485275618491,0.8370454580615085,0.6387434554973822,0.580952380952381,0.7093023255813954,0.4188441070479719
10,mammography,synthsonic,0.5,3.499009132385254,DecisionTreeClassifier(random_state=5),0.8169822275263685,0.7999774212212253,0.5490196078431372,0.4745762711864407,0.6511627906976745,0.31715428776833826
11,mammography,synthsonic,0.7,3.387440919876098,DecisionTreeClassifier(random_state=5),0.8171209237815695,0.8000903087433029,0.5517241379310345,0.4786324786324786,0.6511627906976745,0.319795539128549
12,mammography,ADASYN,0.5,0.2404139041900635,DecisionTreeClassifier(random_state=5),0.8268070831854981,0.8126424210042826,0.5296803652968036,0.43609022556390975,0.6744186046511628,0.30169338147559016
13,mammography,ADASYN,0.7,0.24452567100524905,DecisionTreeClassifier(random_state=5),0.8294310228042447,0.8169435130685708,0.4855967078189301,0.37579617834394907,0.686046511627907,0.2651287479972764
14,mammography,ADASYN,0.3,0.2357199192047119,DecisionTreeClassifier(random_state=5),0.8018869141695966,0.7827857973225422,0.4757709251101322,0.3829787234042553,0.627906976744186,0.24914474956870494
15,mammography,ADASYN,0.1,0.2338950634002685,DecisionTreeClassifier(random_state=5),0.8233509660355449,0.8075439390494291,0.5671641791044776,0.4956521739130435,0.6627906976744186,0.3363705994878916
16,mammography,ADASYN,1.0,0.25614023208618164,DecisionTreeClassifier(random_state=5),0.8119891623391284,0.795902806843175,0.4666666666666667,0.3636363636363637,0.6511627906976745,0.2449143479682881
17,mammography,ADASYN,0.9,0.2449309825897217,DecisionTreeClassifier(random_state=5),0.8124052511047318,0.7962431544348879,0.4725738396624473,0.3708609271523179,0.6511627906976745,0.2496187149089095
18,mammography,Borderline_SMOTE1,0.9,0.03193092346191406,DecisionTreeClassifier(random_state=5),0.8248766248427571,0.8087951523259513,0.6,0.5480769230769231,0.6627906976744186,0.3711172355616258
19,mammography,Borderline_SMOTE1,1.0,0.036808013916015625,DecisionTreeClassifier(random_state=5),0.7825145953617392,0.7562275719858089,0.5128205128205129,0.4587155963302753,0.5813953488372093,0.276448568493924
20,mammography,Borderline_SMOTE1,0.3,0.02120494842529297,DecisionTreeClassifier(random_state=5),0.8245992323323549,0.8085678030165191,0.5937500000000001,0.5377358490566038,0.6627906976744186,0.3642632678969955
21,mammography,Borderline_SMOTE1,0.1,0.021913766860961914,DecisionTreeClassifier(random_state=5),0.832909718414347,0.8176913634661749,0.6628571428571428,0.651685393258427,0.6744186046511628,0.4470947736416599
22,mammography,Borderline_SMOTE1,0.5,0.02883219718933105,DecisionTreeClassifier(random_state=5),0.8305518820759281,0.8157443401584026,0.6041666666666666,0.5471698113207547,0.6744186046511628,0.3766075207069507
23,mammography,Borderline_SMOTE1,0.7,0.03029203414916992,DecisionTreeClassifier(random_state=5),0.800788633358062,0.7792423604111058,0.5520833333333334,0.5,0.6162790697674418,0.3170802013697681
24,mammography,polynom_fit_SMOTE,0.9,0.019151687622070312,DecisionTreeClassifier(random_state=5),0.783485469148147,0.756973621494833,0.5319148936170213,0.4901960784313725,0.5813953488372093,0.2947511743666549
25,mammography,polynom_fit_SMOTE,1.0,0.021976947784423828,DecisionTreeClassifier(random_state=5),0.7544157017062865,0.7181282317769595,0.4918032786885246,0.4639175257731959,0.5232558139534884,0.2538556433414369
26,mammography,polynom_fit_SMOTE,0.3,0.005804777145385742,DecisionTreeClassifier(random_state=5),0.7665983937038351,0.734326162376351,0.5193370165745858,0.4947368421052632,0.5465116279069767,0.2809456791752873
27,mammography,polynom_fit_SMOTE,0.1,0.0025632381439208984,DecisionTreeClassifier(random_state=5),0.8088217269296519,0.7883288901967218,0.6101694915254238,0.5934065934065934,0.627906976744186,0.3812738772445917
28,mammography,polynom_fit_SMOTE,0.5,0.009016990661621094,DecisionTreeClassifier(random_state=5),0.7542770054510854,0.7180271652460561,0.4891304347826088,0.4591836734693878,0.5232558139534884,0.2513786276010723
29,mammography,polynom_fit_SMOTE,0.7,0.01659083366394043,DecisionTreeClassifier(random_state=5),0.8068799793568364,0.7867807607095518,0.5654450261780105,0.5142857142857142,0.627906976744186,0.33159332523845825
30,mammography,Random_SMOTE,1.0,0.2593269348144531,DecisionTreeClassifier(random_state=5),0.8529642292681353,0.8444230870636663,0.5142857142857142,0.3962264150943397,0.7325581395348837,0.2964902590875734
31,mammography,Random_SMOTE,0.5,0.12282395362854005,DecisionTreeClassifier(random_state=5),0.8323436441634681,0.8193858010676012,0.5315315315315315,0.4338235294117647,0.686046511627907,0.3049382097763592
32,mammography,Random_SMOTE,0.7,0.17317581176757812,DecisionTreeClassifier(random_state=5),0.8305405928458536,0.8178747684442426,0.502127659574468,0.3959731543624161,0.686046511627907,0.27897109200994563
33,mammography,Random_SMOTE,0.3,0.08099913597106934,DecisionTreeClassifier(random_state=5),0.8158726574847596,0.7990737469184084,0.5283018867924528,0.4444444444444444,0.6511627906976745,0.29753356337820114
34,mammography,Random_SMOTE,0.1,0.03041791915893555,DecisionTreeClassifier(random_state=5),0.84619069122343,0.8350450654096693,0.5865384615384616,0.5,0.7093023255813954,0.36142439497709705
35,mammography,Random_SMOTE,0.9,0.2206289768218994,DecisionTreeClassifier(random_state=5),0.8258362093990904,0.8118362850520163,0.5132743362831859,0.4142857142857143,0.6744186046511628,0.28698801340424895
36,mammography,RandomOverSampler,0.9,0.0019369125366210933,DecisionTreeClassifier(random_state=5),0.7411347288972034,0.6967006073512391,0.5599999999999999,0.65625,0.4883720930232558,0.33241507469457443
37,mammography,RandomOverSampler,0.7,0.0018870830535888672,DecisionTreeClassifier(random_state=5),0.7288133406444538,0.679435607852727,0.5228758169934641,0.5970149253731343,0.4651162790697674,0.2901441078616419
38,mammography,RandomOverSampler,1.0,0.001934051513671875,DecisionTreeClassifier(random_state=5),0.7299229106860626,0.6801947540200862,0.5517241379310345,0.6779661016949152,0.4651162790697674,0.3277958177787493
39,mammography,RandomOverSampler,0.5,0.0017390251159667967,DecisionTreeClassifier(random_state=5),0.7350433828984292,0.6881644423017083,0.543046357615894,0.6307692307692307,0.4767441860465117,0.31290738144178004
40,mammography,RandomOverSampler,0.1,0.0015611648559570312,DecisionTreeClassifier(random_state=5),0.7692336225526561,0.7362847812949364,0.5802469135802469,0.618421052631579,0.5465116279069767,0.34854053841641336
41,mammography,RandomOverSampler,0.3,0.0016407966613769533,DecisionTreeClassifier(random_state=5),0.7764345385930393,0.7451160205469579,0.6274509803921569,0.7164179104477612,0.5581395348837209,0.4101564722430077
42,mammography,SVMSMOTE,1.0,0.07565498352050781,DecisionTreeClassifier(random_state=5),0.8299970970551237,0.8152855412806259,0.5918367346938775,0.5272727272727272,0.6744186046511628,0.3631885570466531
43,mammography,SVMSMOTE,0.5,0.07467913627624513,DecisionTreeClassifier(random_state=5),0.8365045318195014,0.8228622095555178,0.6145833333333333,0.5566037735849056,0.686046511627907,0.3891711679881652
44,mammography,SVMSMOTE,0.7,0.08130717277526855,DecisionTreeClassifier(random_state=5),0.8535303035190143,0.8431673619195845,0.6262626262626263,0.5535714285714286,0.7209302325581395,0.4055886816364849
45,mammography,SVMSMOTE,0.3,0.07915186882019043,DecisionTreeClassifier(random_state=5),0.8302744895655259,0.8155149729838536,0.5979381443298969,0.5370370370370371,0.6744186046511628,0.3697737892132807
46,mammography,SVMSMOTE,0.1,0.07427501678466797,DecisionTreeClassifier(random_state=5),0.832909718414347,0.8176913634661749,0.6628571428571428,0.651685393258427,0.6744186046511628,0.4470947736416599
47,mammography,SVMSMOTE,0.9,0.07814311981201172,DecisionTreeClassifier(random_state=5),0.8773409024933071,0.8704305025382879,0.6666666666666666,0.5892857142857143,0.7674418604651163,0.45766111066606296
0,thyroid_sick,SMOTE,0.7,0.007485866546630859,DecisionTreeClassifier(random_state=5),0.9335183017423798,0.9320722735685216,0.8375,0.7976190476190477,0.8815789473684209,0.7103930760636531
1,thyroid_sick,SMOTE,0.5,0.006840705871582031,DecisionTreeClassifier(random_state=5),0.9409526811039576,0.9398170270336524,0.8553459119496855,0.8192771084337349,0.8947368421052632,0.7394631156203763
2,thyroid_sick,SMOTE,0.1,0.0032951831817626953,DecisionTreeClassifier(random_state=5),0.9290779343568504,0.9270957614012472,0.8571428571428572,0.8461538461538461,0.8684210526315791,0.7428499422792384
3,thyroid_sick,SMOTE,0.3,0.004068851470947266,DecisionTreeClassifier(random_state=5),0.9475316284723786,0.9467022255056802,0.8625,0.8214285714285714,0.9078947368421052,0.7513931666515687
4,thyroid_sick,SMOTE,0.9,0.008838891983032227,DecisionTreeClassifier(random_state=5),0.9265116383773806,0.9246887583919507,0.825,0.7857142857142857,0.8684210526315791,0.6903629555817254
5,thyroid_sick,SMOTE,1.0,0.00911879539489746,DecisionTreeClassifier(random_state=5),0.9212158389986944,0.9188519281566906,0.8333333333333334,0.8125,0.8552631578947368,0.7037366571549355
6,thyroid_sick,synthsonic,0.9,13.270325183868408,DecisionTreeClassifier(random_state=5),0.9548647066768718,0.9548352809563272,0.75,0.6206896551724138,0.9473684210526316,0.5912346299900144
7,thyroid_sick,synthsonic,1.0,13.213109970092773,DecisionTreeClassifier(random_state=5),0.9464116879023908,0.9460718795422663,0.7821229050279329,0.6796116504854369,0.9210526315789472,0.6307773762397573
8,thyroid_sick,synthsonic,0.1,13.349581241607664,DecisionTreeClassifier(random_state=5),0.9619726711989556,0.9615719855762956,0.8930817610062893,0.8554216867469879,0.9342105263157896,0.8031600084548721
9,thyroid_sick,synthsonic,0.3,13.18738603591919,DecisionTreeClassifier(random_state=5),0.940260456530548,0.9397032437445791,0.7796610169491525,0.6831683168316832,0.9078947368421052,0.6258674091886044
10,thyroid_sick,synthsonic,0.7,13.116415023803713,DecisionTreeClassifier(random_state=5),0.9376941605510782,0.9372205359883043,0.7540983606557377,0.6448598130841121,0.9078947368421052,0.5910873202598885
11,thyroid_sick,synthsonic,0.5,13.320836067199707,DecisionTreeClassifier(random_state=5),0.960160506055558,0.9601604363709764,0.7448979591836735,0.6083333333333333,0.9605263157894736,0.5867298139928133
12,thyroid_sick,ADASYN,0.9,0.2232561111450196,DecisionTreeClassifier(random_state=5),0.9305242897663321,0.9292361418405376,0.8023952095808384,0.7362637362637363,0.8815789473684209,0.656303525263576
13,thyroid_sick,ADASYN,1.0,0.2376611232757569,DecisionTreeClassifier(random_state=5),0.9212158389986944,0.9188519281566906,0.8333333333333334,0.8125,0.8552631578947368,0.7037366571549355
14,thyroid_sick,ADASYN,0.1,0.2294631004333496,DecisionTreeClassifier(random_state=5),0.9492424924586916,0.9483415379464618,0.8846153846153847,0.8625,0.9078947368421052,0.7886817004861553
15,thyroid_sick,ADASYN,0.3,0.22502899169921875,DecisionTreeClassifier(random_state=5),0.9430912610868488,0.9418508251858868,0.8831168831168831,0.8717948717948718,0.8947368421052632,0.7864526933645514
16,thyroid_sick,ADASYN,0.7,0.2265720367431641,DecisionTreeClassifier(random_state=5),0.933946017738958,0.9324767310722908,0.8427672955974843,0.8072289156626506,0.8815789473684209,0.718864933417882
17,thyroid_sick,ADASYN,0.5,0.2178030014038086,DecisionTreeClassifier(random_state=5),0.9439466930800052,0.9426631158286196,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8069797194317436
18,thyroid_sick,Borderline_SMOTE1,0.3,0.01595282554626465,DecisionTreeClassifier(random_state=5),0.9199326910089596,0.9176568026630512,0.8176100628930818,0.7831325301204819,0.8552631578947368,0.6786197421264003
19,thyroid_sick,Borderline_SMOTE1,0.1,0.017057180404663086,DecisionTreeClassifier(random_state=5),0.9224989869884292,0.9200455012013056,0.8496732026143792,0.8441558441558441,0.8552631578947368,0.7308107343934864
20,thyroid_sick,Borderline_SMOTE1,0.5,0.02035808563232422,DecisionTreeClassifier(random_state=5),0.9318074377560668,0.9304526854230172,0.8170731707317073,0.7613636363636364,0.8815789473684209,0.6784310687726984
21,thyroid_sick,Borderline_SMOTE1,0.7,0.022038698196411133,DecisionTreeClassifier(random_state=5),0.9195049750123812,0.9172580814612336,0.8125,0.7738095238095238,0.8552631578947368,0.6706461183078177
22,thyroid_sick,Borderline_SMOTE1,1.0,0.02407407760620117,DecisionTreeClassifier(random_state=5),0.9001958489036963,0.8962299538654986,0.7948717948717949,0.775,0.8157894736842105,0.6434818220249421
23,thyroid_sick,Borderline_SMOTE1,0.9,0.019999027252197262,DecisionTreeClassifier(random_state=5),0.9224989869884292,0.9200455012013056,0.8496732026143792,0.8441558441558441,0.8552631578947368,0.7308107343934864
24,thyroid_sick,polynom_fit_SMOTE,0.3,0.002593040466308593,DecisionTreeClassifier(random_state=5),0.9488147764621132,0.9479319756134124,0.8789808917197451,0.8518518518518519,0.9078947368421052,0.7790143028253365
25,thyroid_sick,polynom_fit_SMOTE,0.1,0.0012731552124023438,DecisionTreeClassifier(random_state=5),0.9295056503534284,0.927496321265001,0.8627450980392157,0.8571428571428571,0.8684210526315791,0.7523930307696953
26,thyroid_sick,polynom_fit_SMOTE,0.5,0.003674030303955078,DecisionTreeClassifier(random_state=5),0.9488147764621132,0.9479319756134124,0.8789808917197451,0.8518518518518519,0.9078947368421052,0.7790143028253365
27,thyroid_sick,polynom_fit_SMOTE,0.7,0.006281852722167969,DecisionTreeClassifier(random_state=5),0.9488147764621132,0.9479319756134124,0.8789808917197451,0.8518518518518519,0.9078947368421052,0.7790143028253365
28,thyroid_sick,polynom_fit_SMOTE,0.9,0.006211042404174805,DecisionTreeClassifier(random_state=5),0.9488147764621132,0.9479319756134124,0.8789808917197451,0.8518518518518519,0.9078947368421052,0.7790143028253365
29,thyroid_sick,polynom_fit_SMOTE,1.0,0.006538867950439453,DecisionTreeClassifier(random_state=5),0.9488147764621132,0.9479319756134124,0.8789808917197451,0.8518518518518519,0.9078947368421052,0.7790143028253365
30,thyroid_sick,Random_SMOTE,0.7,0.05696415901184083,DecisionTreeClassifier(random_state=5),0.9277947863671154,0.9258930420692788,0.8407643312101911,0.8148148148148148,0.8684210526315791,0.7156344676953428
31,thyroid_sick,Random_SMOTE,1.0,0.0782010555267334,DecisionTreeClassifier(random_state=5),0.940097249110801,0.9390022743646509,0.8447204968944101,0.8,0.8947368421052632,0.7222151764954555
32,thyroid_sick,Random_SMOTE,0.5,0.04264402389526367,DecisionTreeClassifier(random_state=5),0.9348014497321148,0.9332851202410816,0.8535031847133758,0.8271604938271605,0.8815789473684209,0.7364361931155421
33,thyroid_sick,Random_SMOTE,0.1,0.012902259826660156,DecisionTreeClassifier(random_state=5),0.9479593444689568,0.9471123196230322,0.8679245283018868,0.8313253012048193,0.9078947368421052,0.7603783555273728
34,thyroid_sick,Random_SMOTE,0.3,0.025452136993408203,DecisionTreeClassifier(random_state=5),0.9409526811039576,0.9398170270336524,0.8553459119496855,0.8192771084337349,0.8947368421052632,0.7394631156203763
35,thyroid_sick,Random_SMOTE,0.9,0.07250404357910156,DecisionTreeClassifier(random_state=5),0.9273670703705372,0.9254917882943916,0.8354430379746836,0.8048780487804879,0.8684210526315791,0.7070051708760589
36,thyroid_sick,RandomOverSampler,0.7,0.0017261505126953125,DecisionTreeClassifier(random_state=5),0.9373677457115844,0.9357060973830637,0.8874172185430463,0.8933333333333333,0.8815789473684209,0.7947727753117734
37,thyroid_sick,RandomOverSampler,0.5,0.0020737648010253906,DecisionTreeClassifier(random_state=5),0.9426635450902706,0.941444417043908,0.8774193548387097,0.8607594936708861,0.8947368421052632,0.7765789339904589
38,thyroid_sick,RandomOverSampler,0.1,0.0015788078308105467,DecisionTreeClassifier(random_state=5),0.9360845977218496,0.9344963928082476,0.8701298701298701,0.8589743589743589,0.8815789473684209,0.7644826268637301
39,thyroid_sick,RandomOverSampler,0.3,0.0014901161193847654,DecisionTreeClassifier(random_state=5),0.9641112511818468,0.963647472527122,0.9220779220779219,0.9102564102564102,0.9342105263157896,0.8543871843649904
